name,fam,len,domains,WalkerB,WalkerA,ABC_sig,abbreviation,code
__ABCBH__NODE_6639_length_4323_cov_19.237164_g4805_i0.p1,ABCBH,910,1,Present,Present,Present,__ABCBH__NODE_6639_length_4323_cov_19.237164_g4805_i0.p1,__ABCBH__NODE_6639_length_4323_cov_19.237164_g4805_i0.p1
__ABCC__NODE_15357_length_2131_cov_3.286758_g10826_i0.p1,ABCC,710,1,Absent,Present,Present,__ABCC__NODE_15357_length_2131_cov_3.286758_g10826_i0.p1,__ABCC__NODE_15357_length_2131_cov_3.286758_g10826_i0.p1
__ABCC__NODE_1641_length_7627_cov_35.574967_g1245_i0.p1,ABCC,1599,2,Present,Present,Present,__ABCC__NODE_1641_length_7627_cov_35.574967_g1245_i0.p1,__ABCC__NODE_1641_length_7627_cov_35.574967_g1245_i0.p1
__ABCC__NODE_1863_length_7386_cov_20.204132_g173_i1.p1,ABCC,1415,2,Present,Present,Present,__ABCC__NODE_1863_length_7386_cov_20.204132_g173_i1.p1,__ABCC__NODE_1863_length_7386_cov_20.204132_g173_i1.p1
__ABCC__NODE_2138_length_7071_cov_57.853875_g1610_i0.p1,ABCC,1003,2,Present,Present,Present,__ABCC__NODE_2138_length_7071_cov_57.853875_g1610_i0.p1,__ABCC__NODE_2138_length_7071_cov_57.853875_g1610_i0.p1
__ABCC__NODE_29351_length_948_cov_3.504018_g22397_i0.p1,ABCC,315,1,Absent,Present,Absent,__ABCC__NODE_29351_length_948_cov_3.504018_g22397_i0.p1,__ABCC__NODE_29351_length_948_cov_3.504018_g22397_i0.p1
__ABCC__NODE_33175_length_810_cov_1.825375_g25997_i0.p1,ABCC,269,1,Absent,Present,Absent,__ABCC__NODE_33175_length_810_cov_1.825375_g25997_i0.p1,__ABCC__NODE_33175_length_810_cov_1.825375_g25997_i0.p1
__ABCC__NODE_3647_length_5887_cov_24.812909_g2704_i0.p1,ABCC,1538,2,Present,Present,Present,__ABCC__NODE_3647_length_5887_cov_24.812909_g2704_i0.p1,__ABCC__NODE_3647_length_5887_cov_24.812909_g2704_i0.p1
__ABCD__NODE_15267_length_2142_cov_5.708959_g10764_i0.p1,ABCD,647,1,Absent,Present,Absent,__ABCD__NODE_15267_length_2142_cov_5.708959_g10764_i0.p1,__ABCD__NODE_15267_length_2142_cov_5.708959_g10764_i0.p1
__ABCD__NODE_2841_length_6458_cov_7.443974_g2126_i0.p1,ABCD,962,1,Present,Present,Present,__ABCD__NODE_2841_length_6458_cov_7.443974_g2126_i0.p1,__ABCD__NODE_2841_length_6458_cov_7.443974_g2126_i0.p1
__ABCD__NODE_3260_length_6157_cov_12.295559_g2438_i0.p1,ABCD,656,1,Present,Present,Present,__ABCD__NODE_3260_length_6157_cov_12.295559_g2438_i0.p1,__ABCD__NODE_3260_length_6157_cov_12.295559_g2438_i0.p1
__ABCE__NODE_11931_length_2754_cov_51.635413_g8430_i0.p1,ABCE,629,2,Present,Present,Present,__ABCE__NODE_11931_length_2754_cov_51.635413_g8430_i0.p1,__ABCE__NODE_11931_length_2754_cov_51.635413_g8430_i0.p1
__ABCE__NODE_17599_length_1820_cov_6.537579_g12438_i0.p1,ABCE,606,2,Present,Present,Present,__ABCE__NODE_17599_length_1820_cov_6.537579_g12438_i0.p1,__ABCE__NODE_17599_length_1820_cov_6.537579_g12438_i0.p1
__ABCF__NODE_10933_length_2988_cov_79.289248_g7749_i0.p1,ABCF,893,2,Present,Present,Present,__ABCF__NODE_10933_length_2988_cov_79.289248_g7749_i0.p1,__ABCF__NODE_10933_length_2988_cov_79.289248_g7749_i0.p1
__ABCF__NODE_14214_length_2315_cov_23.626005_g10027_i0.p1,ABCF,729,2,Present,Present,Present,__ABCF__NODE_14214_length_2315_cov_23.626005_g10027_i0.p1,__ABCF__NODE_14214_length_2315_cov_23.626005_g10027_i0.p1
__ABCF__NODE_19219_length_1637_cov_17.716667_g13695_i0.p1,ABCF,545,3,Present,Present,Present,__ABCF__NODE_19219_length_1637_cov_17.716667_g13695_i0.p1,__ABCF__NODE_19219_length_1637_cov_17.716667_g13695_i0.p1
__ABCF__NODE_5480_length_4835_cov_421.468054_g3980_i0.p1,ABCF,629,2,Present,Present,Present,__ABCF__NODE_5480_length_4835_cov_421.468054_g3980_i0.p1,__ABCF__NODE_5480_length_4835_cov_421.468054_g3980_i0.p1
__ABCG__NODE_12525_length_2636_cov_7.893318_g8842_i0.p1,ABCG,647,1,Present,Present,Absent,__ABCG__NODE_12525_length_2636_cov_7.893318_g8842_i0.p1,__ABCG__NODE_12525_length_2636_cov_7.893318_g8842_i0.p1
__ABCG__NODE_12580_length_2624_cov_18.861798_g8879_i0.p1,ABCG,581,1,Present,Present,Present,__ABCG__NODE_12580_length_2624_cov_18.861798_g8879_i0.p1,__ABCG__NODE_12580_length_2624_cov_18.861798_g8879_i0.p1
__ABCG__NODE_14832_length_2213_cov_11.788390_g10457_i0.p1,ABCG,631,1,Present,Present,Present,__ABCG__NODE_14832_length_2213_cov_11.788390_g10457_i0.p1,__ABCG__NODE_14832_length_2213_cov_11.788390_g10457_i0.p1
__ABCG__NODE_15694_length_2081_cov_5.907685_g11043_i0.p1,ABCG,584,1,Present,Present,Present,__ABCG__NODE_15694_length_2081_cov_5.907685_g11043_i0.p1,__ABCG__NODE_15694_length_2081_cov_5.907685_g11043_i0.p1
__ABCG__NODE_16388_length_1981_cov_81.296218_g11548_i0.p1,ABCG,647,1,Present,Present,Present,__ABCG__NODE_16388_length_1981_cov_81.296218_g11548_i0.p1,__ABCG__NODE_16388_length_1981_cov_81.296218_g11548_i0.p1
__ABCG__NODE_19482_length_1609_cov_2.269582_g13900_i0.p1,ABCG,526,1,Present,Absent,Absent,__ABCG__NODE_19482_length_1609_cov_2.269582_g13900_i0.p1,__ABCG__NODE_19482_length_1609_cov_2.269582_g13900_i0.p1
__ABCG__NODE_21016_length_1452_cov_3.103273_g15114_i0.p1,ABCG,484,1,Present,Present,Present,__ABCG__NODE_21016_length_1452_cov_3.103273_g15114_i0.p1,__ABCG__NODE_21016_length_1452_cov_3.103273_g15114_i0.p1
__ABCG__NODE_3583_length_5931_cov_16.527161_g2655_i0.p1,ABCG,665,1,Present,Present,Present,__ABCG__NODE_3583_length_5931_cov_16.527161_g2655_i0.p1,__ABCG__NODE_3583_length_5931_cov_16.527161_g2655_i0.p1
__ABCG__NODE_4302_length_5470_cov_39.380679_g3170_i0.p1,ABCG,696,1,Present,Present,Present,__ABCG__NODE_4302_length_5470_cov_39.380679_g3170_i0.p1,__ABCG__NODE_4302_length_5470_cov_39.380679_g3170_i0.p1
__ABCG__NODE_508_length_10138_cov_7.233575_g369_i0.p1,ABCG,519,1,Present,Absent,Present,__ABCG__NODE_508_length_10138_cov_7.233575_g369_i0.p1,__ABCG__NODE_508_length_10138_cov_7.233575_g369_i0.p1
