name,fam,len,domains,WalkerB,WalkerA,ABC_sig,abbreviation,code
__ABCC__GBXD01031103.1.p1,ABCC,638,1,Present,Present,Absent,__ABCC__GBXD01031103.1.p1,__ABCC__GBXD01031103.1.p1
__ABCC__GBXD01034664.1.p1,ABCC,868,1,Present,Present,Present,__ABCC__GBXD01034664.1.p1,__ABCC__GBXD01034664.1.p1
__ABCC__GBXD01034896.1.p1,ABCC,900,1,Present,Present,Present,__ABCC__GBXD01034896.1.p1,__ABCC__GBXD01034896.1.p1
__ABCC__GBXD01035497.1.p1,ABCC,987,1,Present,Present,Present,__ABCC__GBXD01035497.1.p1,__ABCC__GBXD01035497.1.p1
__ABCC__GBXD01036427.1.p1,ABCC,1204,1,Present,Present,Present,__ABCC__GBXD01036427.1.p1,__ABCC__GBXD01036427.1.p1
__ABCC__GBXD01036731.1.p1,ABCC,1335,2,Present,Present,Present,__ABCC__GBXD01036731.1.p1,__ABCC__GBXD01036731.1.p1
__ABCC__GBXD01036745.1.p1,ABCC,1339,2,Present,Present,Present,__ABCC__GBXD01036745.1.p1,__ABCC__GBXD01036745.1.p1
__ABCC__GBXD01036780.1.p1,ABCC,1357,3,Present,Present,Present,__ABCC__GBXD01036780.1.p1,__ABCC__GBXD01036780.1.p1
__ABCC__GBXD01036839.1.p1,ABCC,1389,2,Present,Present,Present,__ABCC__GBXD01036839.1.p1,__ABCC__GBXD01036839.1.p1
__ABCC__GBXD01036927.1.p1,ABCC,1447,2,Present,Present,Present,__ABCC__GBXD01036927.1.p1,__ABCC__GBXD01036927.1.p1
__ABCC__GBXD01037026.1.p1,ABCC,1517,2,Present,Present,Present,__ABCC__GBXD01037026.1.p1,__ABCC__GBXD01037026.1.p1
__ABCC__GBXD01037027.1.p1,ABCC,1518,2,Present,Present,Present,__ABCC__GBXD01037027.1.p1,__ABCC__GBXD01037027.1.p1
__ABCD__GBXD01032627.1.p1,ABCD,669,1,Present,Present,Present,__ABCD__GBXD01032627.1.p1,__ABCD__GBXD01032627.1.p1
__ABCD__GBXD01033747.1.p1,ABCD,760,1,Present,Present,Present,__ABCD__GBXD01033747.1.p1,__ABCD__GBXD01033747.1.p1
__ABCE__GBXD01026237.1.p1,ABCE,499,2,Present,Present,Present,__ABCE__GBXD01026237.1.p1,__ABCE__GBXD01026237.1.p1
__ABCF__GBXD01031850.1.p1,ABCF,618,2,Present,Present,Present,__ABCF__GBXD01031850.1.p1,__ABCF__GBXD01031850.1.p1
__ABCF__GBXD01033106.1.p1,ABCF,706,2,Present,Present,Present,__ABCF__GBXD01033106.1.p1,__ABCF__GBXD01033106.1.p1
__ABCF__GBXD01035022.1.p1,ABCF,919,2,Present,Present,Present,__ABCF__GBXD01035022.1.p1,__ABCF__GBXD01035022.1.p1
__ABCG__GBXD01025804.1.p1,ABCG,386,1,Present,Present,Present,__ABCG__GBXD01025804.1.p1,__ABCG__GBXD01025804.1.p1
__ABCG__GBXD01028520.1.p1,ABCG,471,1,Present,Present,Present,__ABCG__GBXD01028520.1.p1,__ABCG__GBXD01028520.1.p1
__ABCG__GBXD01031428.1.p1,ABCG,594,1,Present,Present,Present,__ABCG__GBXD01031428.1.p1,__ABCG__GBXD01031428.1.p1
__ABCG__GBXD01031682.1.p1,ABCG,608,1,Present,Present,Present,__ABCG__GBXD01031682.1.p1,__ABCG__GBXD01031682.1.p1
__ABCG__GBXD01031933.1.p1,ABCG,623,1,Present,Present,Present,__ABCG__GBXD01031933.1.p1,__ABCG__GBXD01031933.1.p1
__ABCG__GBXD01032023.1.p1,ABCG,629,1,Present,Present,Present,__ABCG__GBXD01032023.1.p1,__ABCG__GBXD01032023.1.p1
__ABCG__GBXD01032063.1.p1,ABCG,632,1,Present,Present,Present,__ABCG__GBXD01032063.1.p1,__ABCG__GBXD01032063.1.p1
__ABCG__GBXD01032129.1.p1,ABCG,662,1,Present,Present,Present,__ABCG__GBXD01032129.1.p1,__ABCG__GBXD01032129.1.p1
__ABCG__GBXD01032168.1.p1,ABCG,638,1,Present,Present,Present,__ABCG__GBXD01032168.1.p1,__ABCG__GBXD01032168.1.p1
__ABCG__GBXD01032232.1.p1,ABCG,642,1,Present,Present,Absent,__ABCG__GBXD01032232.1.p1,__ABCG__GBXD01032232.1.p1
__ABCG__GBXD01032261.1.p1,ABCG,644,1,Present,Present,Present,__ABCG__GBXD01032261.1.p1,__ABCG__GBXD01032261.1.p1
__ABCG__GBXD01032367.1.p1,ABCG,651,2,Present,Present,Present,__ABCG__GBXD01032367.1.p1,__ABCG__GBXD01032367.1.p1
__ABCG__GBXD01032867.1.p1,ABCG,689,1,Present,Present,Present,__ABCG__GBXD01032867.1.p1,__ABCG__GBXD01032867.1.p1
__ABCG__GBXD01032984.1.p1,ABCG,698,1,Present,Present,Present,__ABCG__GBXD01032984.1.p1,__ABCG__GBXD01032984.1.p1
__ABCG__GBXD01034999.1.p1,ABCG,915,1,Present,Absent,Absent,__ABCG__GBXD01034999.1.p1,__ABCG__GBXD01034999.1.p1
__ABCH__GBXD01033330.1.p1,ABCH,722,1,Present,Present,Present,__ABCH__GBXD01033330.1.p1,__ABCH__GBXD01033330.1.p1
__ABCH__GBXD01033915.1.p1,ABCH,779,1,Present,Present,Present,__ABCH__GBXD01033915.1.p1,__ABCH__GBXD01033915.1.p1
__ABCH__GBXD01034041.1.p1,ABCH,791,1,Present,Present,Present,__ABCH__GBXD01034041.1.p1,__ABCH__GBXD01034041.1.p1
