name,fam,len,domains,WalkerB,WalkerA,ABC_sig,abbreviation,code
__ABCF__NODE_4023_length_3904_cov_226.564462_g2731_i0.p1,ABCF,629,2,Present,Present,Present,__ABCF__NODE_4023_length_3904_cov_226.564462_g2731_i0.p1,__ABCF__NODE_4023_length_3904_cov_226.564462_g2731_i0.p1
__ABCF__NODE_5206_length_3380_cov_38.650555_g3526_i0.p1,ABCF,982,3,Present,Present,Present,__ABCF__NODE_5206_length_3380_cov_38.650555_g3526_i0.p1,__ABCF__NODE_5206_length_3380_cov_38.650555_g3526_i0.p1
__ABCF__NODE_8871_length_2355_cov_24.235473_g6101_i0.p1,ABCF,708,2,Present,Present,Present,__ABCF__NODE_8871_length_2355_cov_24.235473_g6101_i0.p1,__ABCF__NODE_8871_length_2355_cov_24.235473_g6101_i0.p1
__ABCG__NODE_12198_length_1802_cov_6.242442_g8505_i0.p1,ABCG,556,1,Present,Absent,Present,__ABCG__NODE_12198_length_1802_cov_6.242442_g8505_i0.p1,__ABCG__NODE_12198_length_1802_cov_6.242442_g8505_i0.p1
__ABCG__NODE_3798_length_4030_cov_14.356443_g2582_i0.p1,ABCG,665,1,Present,Present,Present,__ABCG__NODE_3798_length_4030_cov_14.356443_g2582_i0.p1,__ABCG__NODE_3798_length_4030_cov_14.356443_g2582_i0.p1
__ABCG__NODE_5051_length_3438_cov_13.486574_g3420_i0.p1,ABCG,590,1,Present,Present,Present,__ABCG__NODE_5051_length_3438_cov_13.486574_g3420_i0.p1,__ABCG__NODE_5051_length_3438_cov_13.486574_g3420_i0.p1
__ABCG__NODE_6141_length_3081_cov_2.899077_g4148_i0.p1,ABCG,463,1,Present,Present,Present,__ABCG__NODE_6141_length_3081_cov_2.899077_g4148_i0.p1,__ABCG__NODE_6141_length_3081_cov_2.899077_g4148_i0.p1
__ABCG__NODE_6663_length_2910_cov_3.145404_g4505_i0.p1,ABCG,689,1,Present,Absent,Absent,__ABCG__NODE_6663_length_2910_cov_3.145404_g4505_i0.p1,__ABCG__NODE_6663_length_2910_cov_3.145404_g4505_i0.p1
__ABCG__NODE_7589_length_2640_cov_4.442300_g5172_i0.p1,ABCG,564,2,Present,Present,Present,__ABCG__NODE_7589_length_2640_cov_4.442300_g5172_i0.p1,__ABCG__NODE_7589_length_2640_cov_4.442300_g5172_i0.p1
__ABCG__NODE_8542_length_2422_cov_17.918247_g5858_i0.p1,ABCG,645,1,Present,Present,Absent,__ABCG__NODE_8542_length_2422_cov_17.918247_g5858_i0.p1,__ABCG__NODE_8542_length_2422_cov_17.918247_g5858_i0.p1
