name,fam,len,domains,WalkerB,WalkerA,ABC_sig,abbreviation,code
__ABCD__NODE_34051_length_1076_cov_3.778779_g27858_i0.p1,ABCD,358,1,Absent,Present,Absent,__ABCD__NODE_34051_length_1076_cov_3.778779_g27858_i0.p1,__ABCD__NODE_34051_length_1076_cov_3.778779_g27858_i0.p1
__ABCE__NODE_11948_length_2785_cov_40.120753_g9145_i0.p1,ABCE,629,2,Present,Present,Present,__ABCE__NODE_11948_length_2785_cov_40.120753_g9145_i0.p1,__ABCE__NODE_11948_length_2785_cov_40.120753_g9145_i0.p1
__ABCE__NODE_18919_length_1962_cov_3.989920_g14735_i0.p1,ABCE,644,2,Present,Present,Present,__ABCE__NODE_18919_length_1962_cov_3.989920_g14735_i0.p1,__ABCE__NODE_18919_length_1962_cov_3.989920_g14735_i0.p1
__ABCE__NODE_19282_length_1928_cov_36.526202_g15030_i0.p1,ABCE,631,2,Present,Present,Present,__ABCE__NODE_19282_length_1928_cov_36.526202_g15030_i0.p1,__ABCE__NODE_19282_length_1928_cov_36.526202_g15030_i0.p1
__ABCE__NODE_33745_length_1088_cov_1.511375_g27581_i0.p1,ABCE,284,1,Present,Present,Present,__ABCE__NODE_33745_length_1088_cov_1.511375_g27581_i0.p1,__ABCE__NODE_33745_length_1088_cov_1.511375_g27581_i0.p1
__ABCF__NODE_14894_length_2380_cov_16.932262_g11454_i0.p1,ABCF,708,2,Present,Present,Present,__ABCF__NODE_14894_length_2380_cov_16.932262_g11454_i0.p1,__ABCF__NODE_14894_length_2380_cov_16.932262_g11454_i0.p1
__ABCF__NODE_14984_length_2370_cov_22.443960_g11525_i0.p1,ABCF,717,2,Present,Present,Present,__ABCF__NODE_14984_length_2370_cov_22.443960_g11525_i0.p1,__ABCF__NODE_14984_length_2370_cov_22.443960_g11525_i0.p1
__ABCF__NODE_18008_length_2043_cov_3.430824_g13974_i0.p1,ABCF,487,4,Present,Present,Present,__ABCF__NODE_18008_length_2043_cov_3.430824_g13974_i0.p1,__ABCF__NODE_18008_length_2043_cov_3.430824_g13974_i0.p1
__ABCF__NODE_19363_length_1921_cov_49.052061_g15098_i0.p1,ABCF,604,2,Present,Present,Present,__ABCF__NODE_19363_length_1921_cov_49.052061_g15098_i0.p1,__ABCF__NODE_19363_length_1921_cov_49.052061_g15098_i0.p1
__ABCF__NODE_23442_length_1611_cov_1.896349_g18530_i0.p1,ABCF,537,1,Present,Present,Absent,__ABCF__NODE_23442_length_1611_cov_1.896349_g18530_i0.p1,__ABCF__NODE_23442_length_1611_cov_1.896349_g18530_i0.p1
__ABCF__NODE_26345_length_1432_cov_1.985240_g21031_i0.p1,ABCF,477,2,Present,Present,Present,__ABCF__NODE_26345_length_1432_cov_1.985240_g21031_i0.p1,__ABCF__NODE_26345_length_1432_cov_1.985240_g21031_i0.p1
__ABCF__NODE_27496_length_1370_cov_2.166280_g22042_i0.p1,ABCF,430,2,Present,Present,Present,__ABCF__NODE_27496_length_1370_cov_2.166280_g22042_i0.p1,__ABCF__NODE_27496_length_1370_cov_2.166280_g22042_i0.p1
__ABCF__NODE_6961_length_3866_cov_186.176564_g5277_i0.p1,ABCF,629,2,Present,Present,Present,__ABCF__NODE_6961_length_3866_cov_186.176564_g5277_i0.p1,__ABCF__NODE_6961_length_3866_cov_186.176564_g5277_i0.p1
__ABCF__NODE_9603_length_3211_cov_48.831206_g7299_i0.p1,ABCF,977,2,Present,Present,Present,__ABCF__NODE_9603_length_3211_cov_48.831206_g7299_i0.p1,__ABCF__NODE_9603_length_3211_cov_48.831206_g7299_i0.p1
__ABCG__NODE_13917_length_2500_cov_16.715229_g10707_i0.p1,ABCG,661,1,Present,Present,Present,__ABCG__NODE_13917_length_2500_cov_16.715229_g10707_i0.p1,__ABCG__NODE_13917_length_2500_cov_16.715229_g10707_i0.p1
__ABCG__NODE_15585_length_2298_cov_13.627645_g12005_i0.p1,ABCG,645,1,Present,Present,Absent,__ABCG__NODE_15585_length_2298_cov_13.627645_g12005_i0.p1,__ABCG__NODE_15585_length_2298_cov_13.627645_g12005_i0.p1
__ABCG__NODE_16406_length_2202_cov_17.687059_g12661_i0.p1,ABCG,652,1,Present,Present,Present,__ABCG__NODE_16406_length_2202_cov_17.687059_g12661_i0.p1,__ABCG__NODE_16406_length_2202_cov_17.687059_g12661_i0.p1
__ABCG__NODE_1657_length_6906_cov_21.991360_g1253_i0.p1,ABCG,697,1,Present,Present,Present,__ABCG__NODE_1657_length_6906_cov_21.991360_g1253_i0.p1,__ABCG__NODE_1657_length_6906_cov_21.991360_g1253_i0.p1
__ABCG__NODE_17205_length_2122_cov_8.127628_g13314_i0.p1,ABCG,253,1,Present,Present,Present,__ABCG__NODE_17205_length_2122_cov_8.127628_g13314_i0.p1,__ABCG__NODE_17205_length_2122_cov_8.127628_g13314_i0.p1
__ABCG__NODE_17760_length_2066_cov_5.525892_g13768_i0.p1,ABCG,674,1,Present,Present,Present,__ABCG__NODE_17760_length_2066_cov_5.525892_g13768_i0.p1,__ABCG__NODE_17760_length_2066_cov_5.525892_g13768_i0.p1
__ABCG__NODE_21715_length_1732_cov_5.854381_g17090_i0.p1,ABCG,577,1,Present,Present,Present,__ABCG__NODE_21715_length_1732_cov_5.854381_g17090_i0.p1,__ABCG__NODE_21715_length_1732_cov_5.854381_g17090_i0.p1
__ABCG__NODE_3872_length_5119_cov_7.875050_g2908_i0.p1,ABCG,854,1,Present,Absent,Absent,__ABCG__NODE_3872_length_5119_cov_7.875050_g2908_i0.p1,__ABCG__NODE_3872_length_5119_cov_7.875050_g2908_i0.p1
__ABCG__NODE_40090_length_888_cov_2.062885_g33482_i0.p1,ABCG,295,1,Present,Absent,Present,__ABCG__NODE_40090_length_888_cov_2.062885_g33482_i0.p1,__ABCG__NODE_40090_length_888_cov_2.062885_g33482_i0.p1
__ABCG__NODE_9050_length_3336_cov_18.261430_g6861_i0.p1,ABCG,598,1,Present,Present,Present,__ABCG__NODE_9050_length_3336_cov_18.261430_g6861_i0.p1,__ABCG__NODE_9050_length_3336_cov_18.261430_g6861_i0.p1
__ABCH__NODE_5221_length_4486_cov_7.207076_g3923_i0.p1,ABCH,740,1,Present,Present,Present,__ABCH__NODE_5221_length_4486_cov_7.207076_g3923_i0.p1,__ABCH__NODE_5221_length_4486_cov_7.207076_g3923_i0.p1
