name,fam,len,domains,WalkerB,WalkerA,ABC_sig,abbreviation,code
__ABCC__NODE_4308_length_2476_cov_2.822002_g3253_i0.p1,ABCC,825,2,Present,Present,Present,__ABCC__NODE_4308_length_2476_cov_2.822002_g3253_i0.p1,__ABCC__NODE_4308_length_2476_cov_2.822002_g3253_i0.p1
__ABCC__NODE_4519_length_2412_cov_3.097334_g3431_i0.p1,ABCC,429,1,Present,Present,Present,__ABCC__NODE_4519_length_2412_cov_3.097334_g3431_i0.p1,__ABCC__NODE_4519_length_2412_cov_3.097334_g3431_i0.p1
__ABCC__NODE_4545_length_2405_cov_3.226231_g3454_i0.p1,ABCC,755,2,Present,Present,Present,__ABCC__NODE_4545_length_2405_cov_3.226231_g3454_i0.p1,__ABCC__NODE_4545_length_2405_cov_3.226231_g3454_i0.p1
__ABCC__NODE_688_length_5198_cov_8.409788_g482_i0.p1,ABCC,1627,2,Present,Present,Present,__ABCC__NODE_688_length_5198_cov_8.409788_g482_i0.p1,__ABCC__NODE_688_length_5198_cov_8.409788_g482_i0.p1
__ABCD__NODE_22695_length_859_cov_1.996296_g19563_i0.p1,ABCD,283,1,Present,Present,Present,__ABCD__NODE_22695_length_859_cov_1.996296_g19563_i0.p1,__ABCD__NODE_22695_length_859_cov_1.996296_g19563_i0.p1
__ABCE__NODE_3471_length_2759_cov_40.622140_g2582_i0.p1,ABCE,629,2,Present,Present,Present,__ABCE__NODE_3471_length_2759_cov_40.622140_g2582_i0.p1,__ABCE__NODE_3471_length_2759_cov_40.622140_g2582_i0.p1
__ABCF__NODE_11026_length_1423_cov_2.023290_g8973_i0.p1,ABCF,384,1,Present,Present,Absent,__ABCF__NODE_11026_length_1423_cov_2.023290_g8973_i0.p1,__ABCF__NODE_11026_length_1423_cov_2.023290_g8973_i0.p1
__ABCF__NODE_1552_length_3897_cov_177.236746_g1153_i0.p1,ABCF,629,2,Present,Present,Present,__ABCF__NODE_1552_length_3897_cov_177.236746_g1153_i0.p1,__ABCF__NODE_1552_length_3897_cov_177.236746_g1153_i0.p1
__ABCF__NODE_1763_length_3705_cov_7.048687_g1311_i0.p1,ABCF,981,3,Present,Present,Present,__ABCF__NODE_1763_length_3705_cov_7.048687_g1311_i0.p1,__ABCF__NODE_1763_length_3705_cov_7.048687_g1311_i0.p1
__ABCF__NODE_4881_length_2323_cov_5.094107_g3725_i0.p1,ABCF,707,2,Present,Present,Present,__ABCF__NODE_4881_length_2323_cov_5.094107_g3725_i0.p1,__ABCF__NODE_4881_length_2323_cov_5.094107_g3725_i0.p1
__ABCF__NODE_4898_length_2319_cov_3.413216_g3738_i0.p1,ABCF,735,2,Present,Present,Present,__ABCF__NODE_4898_length_2319_cov_3.413216_g3738_i0.p1,__ABCF__NODE_4898_length_2319_cov_3.413216_g3738_i0.p1
__ABCF__NODE_6003_length_2060_cov_2.827449_g4668_i0.p1,ABCF,254,1,Present,Present,Present,__ABCF__NODE_6003_length_2060_cov_2.827449_g4668_i0.p1,__ABCF__NODE_6003_length_2060_cov_2.827449_g4668_i0.p1
__ABCG__NODE_2014_length_3516_cov_7.989040_g1492_i0.p1,ABCG,595,1,Present,Present,Present,__ABCG__NODE_2014_length_3516_cov_7.989040_g1492_i0.p1,__ABCG__NODE_2014_length_3516_cov_7.989040_g1492_i0.p1
__ABCG__NODE_4489_length_2421_cov_7.833895_g3403_i0.p1,ABCG,645,1,Present,Present,Absent,__ABCG__NODE_4489_length_2421_cov_7.833895_g3403_i0.p1,__ABCG__NODE_4489_length_2421_cov_7.833895_g3403_i0.p1
__ABCG__NODE_4875_length_2325_cov_4.148946_g3721_i0.p1,ABCG,629,1,Present,Present,Present,__ABCG__NODE_4875_length_2325_cov_4.148946_g3721_i0.p1,__ABCG__NODE_4875_length_2325_cov_4.148946_g3721_i0.p1
__ABCG__NODE_5562_length_2158_cov_5.777620_g4301_i0.p1,ABCG,660,1,Present,Present,Present,__ABCG__NODE_5562_length_2158_cov_5.777620_g4301_i0.p1,__ABCG__NODE_5562_length_2158_cov_5.777620_g4301_i0.p1
__ABCH__NODE_22552_length_863_cov_1.830467_g19429_i0.p1,ABCH,287,1,Present,Absent,Present,__ABCH__NODE_22552_length_863_cov_1.830467_g19429_i0.p1,__ABCH__NODE_22552_length_863_cov_1.830467_g19429_i0.p1
