name,fam,len,domains,WalkerB,WalkerA,ABC_sig,abbreviation,code
__ABCD__NODE_11584_length_2156_cov_7.704794_g7274_i0.p1,ABCD,647,1,Absent,Present,Absent,__ABCD__NODE_11584_length_2156_cov_7.704794_g7274_i0.p1,__ABCD__NODE_11584_length_2156_cov_7.704794_g7274_i0.p1
__ABCD__NODE_17963_length_1468_cov_2.785765_g11615_i0.p1,ABCD,356,1,Present,Present,Present,__ABCD__NODE_17963_length_1468_cov_2.785765_g11615_i0.p1,__ABCD__NODE_17963_length_1468_cov_2.785765_g11615_i0.p1
__ABCD__NODE_3336_length_4376_cov_9.435868_g2077_i0.p1,ABCD,656,1,Present,Present,Present,__ABCD__NODE_3336_length_4376_cov_9.435868_g2077_i0.p1,__ABCD__NODE_3336_length_4376_cov_9.435868_g2077_i0.p1
__ABCE__NODE_1941_length_5438_cov_50.372425_g1218_i0.p2,ABCE,629,2,Present,Present,Present,__ABCE__NODE_1941_length_5438_cov_50.372425_g1218_i0.p2,__ABCE__NODE_1941_length_5438_cov_50.372425_g1218_i0.p2
__ABCF__NODE_10040_length_2387_cov_27.076133_g6253_i0.p1,ABCF,708,2,Present,Present,Present,__ABCF__NODE_10040_length_2387_cov_27.076133_g6253_i0.p1,__ABCF__NODE_10040_length_2387_cov_27.076133_g6253_i0.p1
__ABCF__NODE_4254_length_3903_cov_224.774520_g2651_i0.p1,ABCF,629,2,Present,Present,Present,__ABCF__NODE_4254_length_3903_cov_224.774520_g2651_i0.p1,__ABCF__NODE_4254_length_3903_cov_224.774520_g2651_i0.p1
__ABCF__NODE_5784_length_3343_cov_31.421979_g3583_i0.p1,ABCF,980,3,Present,Present,Present,__ABCF__NODE_5784_length_3343_cov_31.421979_g3583_i0.p1,__ABCF__NODE_5784_length_3343_cov_31.421979_g3583_i0.p1
__ABCF__NODE_9676_length_2450_cov_29.548938_g3583_i1.p1,ABCF,677,3,Present,Present,Present,__ABCF__NODE_9676_length_2450_cov_29.548938_g3583_i1.p1,__ABCF__NODE_9676_length_2450_cov_29.548938_g3583_i1.p1
__ABCG__NODE_11903_length_2113_cov_16.783915_g7498_i0.p1,ABCG,659,1,Present,Present,Present,__ABCG__NODE_11903_length_2113_cov_16.783915_g7498_i0.p1,__ABCG__NODE_11903_length_2113_cov_16.783915_g7498_i0.p1
__ABCG__NODE_16375_length_1611_cov_2.224712_g10492_i0.p2,ABCG,287,1,Present,Absent,Absent,__ABCG__NODE_16375_length_1611_cov_2.224712_g10492_i0.p2,__ABCG__NODE_16375_length_1611_cov_2.224712_g10492_i0.p2
__ABCG__NODE_23830_length_1078_cov_2.383868_g16033_i0.p1,ABCG,359,1,Present,Present,Present,__ABCG__NODE_23830_length_1078_cov_2.383868_g16033_i0.p1,__ABCG__NODE_23830_length_1078_cov_2.383868_g16033_i0.p1
__ABCG__NODE_27955_length_898_cov_13.345112_g19446_i0.p1,ABCG,286,1,Present,Present,Present,__ABCG__NODE_27955_length_898_cov_13.345112_g19446_i0.p1,__ABCG__NODE_27955_length_898_cov_13.345112_g19446_i0.p1
__ABCG__NODE_4452_length_3823_cov_20.315580_g2774_i0.p1,ABCG,645,1,Present,Present,Absent,__ABCG__NODE_4452_length_3823_cov_20.315580_g2774_i0.p1,__ABCG__NODE_4452_length_3823_cov_20.315580_g2774_i0.p1
__ABCG__NODE_4871_length_3659_cov_49.631579_g3030_i0.p1,ABCG,591,1,Present,Present,Present,__ABCG__NODE_4871_length_3659_cov_49.631579_g3030_i0.p1,__ABCG__NODE_4871_length_3659_cov_49.631579_g3030_i0.p1
__ABCG__NODE_5703_length_3371_cov_15.410596_g3541_i0.p1,ABCG,694,1,Present,Present,Present,__ABCG__NODE_5703_length_3371_cov_15.410596_g3541_i0.p1,__ABCG__NODE_5703_length_3371_cov_15.410596_g3541_i0.p1
__ABCG__NODE_6213_length_3213_cov_20.079646_g3871_i0.p1,ABCG,630,1,Present,Present,Present,__ABCG__NODE_6213_length_3213_cov_20.079646_g3871_i0.p1,__ABCG__NODE_6213_length_3213_cov_20.079646_g3871_i0.p1
__ABCG__NODE_9946_length_2403_cov_30.657604_g3871_i1.p1,ABCG,629,1,Present,Present,Present,__ABCG__NODE_9946_length_2403_cov_30.657604_g3871_i1.p1,__ABCG__NODE_9946_length_2403_cov_30.657604_g3871_i1.p1
