name,fam,len,domains,WalkerB,WalkerA,ABC_sig,abbreviation,code
__ABCBF__GFNP01005228.1.p1,ABCBF,374,1,Present,Present,Present,__ABCBF__GFNP01005228.1.p1,__ABCBF__GFNP01005228.1.p1
__ABCBF__GFNP01005304.1.p1,ABCBF,338,1,Present,Present,Present,__ABCBF__GFNP01005304.1.p1,__ABCBF__GFNP01005304.1.p1
__ABCBF__GFNP01008934.1.p1,ABCBF,419,1,Absent,Present,Present,__ABCBF__GFNP01008934.1.p1,__ABCBF__GFNP01008934.1.p1
__ABCBF__GFNP01009911.1.p1,ABCBF,428,1,Present,Present,Present,__ABCBF__GFNP01009911.1.p1,__ABCBF__GFNP01009911.1.p1
__ABCBF__GFNP01011021.1.p1,ABCBF,264,1,Present,Present,Present,__ABCBF__GFNP01011021.1.p1,__ABCBF__GFNP01011021.1.p1
__ABCBF__GFNP01012257.1.p1,ABCBF,284,1,Present,Present,Present,__ABCBF__GFNP01012257.1.p1,__ABCBF__GFNP01012257.1.p1
__ABCBF__GFNP01015480.1.p1,ABCBF,298,1,Absent,Present,Present,__ABCBF__GFNP01015480.1.p1,__ABCBF__GFNP01015480.1.p1
__ABCBF__GFNP01017048.1.p1,ABCBF,273,1,Absent,Present,Absent,__ABCBF__GFNP01017048.1.p1,__ABCBF__GFNP01017048.1.p1
__ABCBH__GFNP01000015.1.p1,ABCBH,607,1,Present,Present,Present,__ABCBH__GFNP01000015.1.p1,__ABCBH__GFNP01000015.1.p1
__ABCBH__GFNP01000089.1.p1,ABCBH,713,1,Present,Present,Present,__ABCBH__GFNP01000089.1.p1,__ABCBH__GFNP01000089.1.p1
__ABCBH__GFNP01000982.1.p1,ABCBH,685,1,Present,Present,Present,__ABCBH__GFNP01000982.1.p1,__ABCBH__GFNP01000982.1.p1
__ABCBH__GFNP01002013.1.p1,ABCBH,517,1,Present,Present,Present,__ABCBH__GFNP01002013.1.p1,__ABCBH__GFNP01002013.1.p1
__ABCBH__GFNP01002094.1.p1,ABCBH,699,1,Present,Present,Present,__ABCBH__GFNP01002094.1.p1,__ABCBH__GFNP01002094.1.p1
__ABCBH__GFNP01003393.1.p2,ABCBH,452,1,Absent,Present,Absent,__ABCBH__GFNP01003393.1.p2,__ABCBH__GFNP01003393.1.p2
__ABCBH__GFNP01005000.1.p1,ABCBH,486,1,Absent,Present,Absent,__ABCBH__GFNP01005000.1.p1,__ABCBH__GFNP01005000.1.p1
__ABCBH__GFNP01005235.1.p1,ABCBH,572,1,Present,Present,Present,__ABCBH__GFNP01005235.1.p1,__ABCBH__GFNP01005235.1.p1
__ABCBH__GFNP01005590.1.p1,ABCBH,573,1,Present,Present,Present,__ABCBH__GFNP01005590.1.p1,__ABCBH__GFNP01005590.1.p1
__ABCBH__GFNP01005796.1.p1,ABCBH,576,1,Present,Present,Present,__ABCBH__GFNP01005796.1.p1,__ABCBH__GFNP01005796.1.p1
__ABCBH__GFNP01006142.1.p1,ABCBH,574,1,Present,Present,Present,__ABCBH__GFNP01006142.1.p1,__ABCBH__GFNP01006142.1.p1
__ABCBH__GFNP01006236.1.p1,ABCBH,542,1,Present,Present,Present,__ABCBH__GFNP01006236.1.p1,__ABCBH__GFNP01006236.1.p1
__ABCBH__GFNP01006272.1.p1,ABCBH,562,1,Present,Present,Present,__ABCBH__GFNP01006272.1.p1,__ABCBH__GFNP01006272.1.p1
__ABCBH__GFNP01007960.1.p1,ABCBH,495,2,Present,Present,Present,__ABCBH__GFNP01007960.1.p1,__ABCBH__GFNP01007960.1.p1
__ABCC__GFNP01000056.1.p1,ABCC,1320,2,Present,Present,Present,__ABCC__GFNP01000056.1.p1,__ABCC__GFNP01000056.1.p1
__ABCC__GFNP01000332.1.p1,ABCC,483,1,Present,Present,Absent,__ABCC__GFNP01000332.1.p1,__ABCC__GFNP01000332.1.p1
__ABCC__GFNP01000751.1.p1,ABCC,1204,2,Present,Present,Present,__ABCC__GFNP01000751.1.p1,__ABCC__GFNP01000751.1.p1
__ABCC__GFNP01002479.1.p1,ABCC,801,1,Present,Present,Present,__ABCC__GFNP01002479.1.p1,__ABCC__GFNP01002479.1.p1
__ABCC__GFNP01002719.1.p1,ABCC,768,1,Absent,Present,Absent,__ABCC__GFNP01002719.1.p1,__ABCC__GFNP01002719.1.p1
__ABCC__GFNP01004300.1.p1,ABCC,688,1,Present,Present,Present,__ABCC__GFNP01004300.1.p1,__ABCC__GFNP01004300.1.p1
__ABCC__GFNP01007148.1.p1,ABCC,527,1,Present,Absent,Absent,__ABCC__GFNP01007148.1.p1,__ABCC__GFNP01007148.1.p1
__ABCC__GFNP01007228.1.p1,ABCC,524,1,Present,Absent,Absent,__ABCC__GFNP01007228.1.p1,__ABCC__GFNP01007228.1.p1
__ABCC__GFNP01007853.1.p1,ABCC,276,1,Present,Present,Absent,__ABCC__GFNP01007853.1.p1,__ABCC__GFNP01007853.1.p1
__ABCC__GFNP01009913.1.p1,ABCC,403,1,Present,Present,Present,__ABCC__GFNP01009913.1.p1,__ABCC__GFNP01009913.1.p1
__ABCC__GFNP01016757.1.p1,ABCC,278,1,Present,Present,Present,__ABCC__GFNP01016757.1.p1,__ABCC__GFNP01016757.1.p1
__ABCD__GFNP01000551.1.p1,ABCD,669,1,Present,Present,Present,__ABCD__GFNP01000551.1.p1,__ABCD__GFNP01000551.1.p1
__ABCD__GFNP01000591.1.p1,ABCD,661,1,Present,Present,Present,__ABCD__GFNP01000591.1.p1,__ABCD__GFNP01000591.1.p1
__ABCD__GFNP01007462.1.p1,ABCD,263,1,Present,Present,Present,__ABCD__GFNP01007462.1.p1,__ABCD__GFNP01007462.1.p1
__ABCE__GFNP01004028.1.p1,ABCE,633,2,Present,Present,Present,__ABCE__GFNP01004028.1.p1,__ABCE__GFNP01004028.1.p1
__ABCE__GFNP01004684.1.p1,ABCE,607,2,Present,Present,Present,__ABCE__GFNP01004684.1.p1,__ABCE__GFNP01004684.1.p1
__ABCF__GFNP01000463.1.p1,ABCF,618,2,Present,Present,Present,__ABCF__GFNP01000463.1.p1,__ABCF__GFNP01000463.1.p1
__ABCF__GFNP01001352.1.p1,ABCF,920,2,Present,Present,Present,__ABCF__GFNP01001352.1.p1,__ABCF__GFNP01001352.1.p1
__ABCF__GFNP01002611.1.p1,ABCF,706,2,Present,Present,Present,__ABCF__GFNP01002611.1.p1,__ABCF__GFNP01002611.1.p1
__ABCF__GFNP01002793.1.p2,ABCF,370,1,Present,Present,Present,__ABCF__GFNP01002793.1.p2,__ABCF__GFNP01002793.1.p2
__ABCF__GFNP01008116.1.p1,ABCF,340,2,Present,Present,Absent,__ABCF__GFNP01008116.1.p1,__ABCF__GFNP01008116.1.p1
__ABCF__GFNP01011622.1.p1,ABCF,380,2,Present,Present,Present,__ABCF__GFNP01011622.1.p1,__ABCF__GFNP01011622.1.p1
__ABCG__GFNP01000337.1.p1,ABCG,608,1,Present,Present,Present,__ABCG__GFNP01000337.1.p1,__ABCG__GFNP01000337.1.p1
__ABCG__GFNP01000436.1.p1,ABCG,579,1,Present,Absent,Present,__ABCG__GFNP01000436.1.p1,__ABCG__GFNP01000436.1.p1
__ABCG__GFNP01000710.1.p1,ABCG,623,1,Present,Present,Present,__ABCG__GFNP01000710.1.p1,__ABCG__GFNP01000710.1.p1
__ABCG__GFNP01001201.1.p1,ABCG,558,1,Present,Absent,Present,__ABCG__GFNP01001201.1.p1,__ABCG__GFNP01001201.1.p1
__ABCG__GFNP01001478.1.p1,ABCG,698,1,Present,Present,Present,__ABCG__GFNP01001478.1.p1,__ABCG__GFNP01001478.1.p1
__ABCG__GFNP01001819.1.p1,ABCG,689,1,Present,Present,Present,__ABCG__GFNP01001819.1.p1,__ABCG__GFNP01001819.1.p1
__ABCG__GFNP01001935.1.p1,ABCG,598,1,Present,Present,Present,__ABCG__GFNP01001935.1.p1,__ABCG__GFNP01001935.1.p1
__ABCG__GFNP01002395.1.p1,ABCG,644,1,Present,Present,Present,__ABCG__GFNP01002395.1.p1,__ABCG__GFNP01002395.1.p1
__ABCG__GFNP01002978.1.p1,ABCG,651,1,Present,Present,Present,__ABCG__GFNP01002978.1.p1,__ABCG__GFNP01002978.1.p1
__ABCG__GFNP01003817.1.p1,ABCG,641,1,Present,Present,Present,__ABCG__GFNP01003817.1.p1,__ABCG__GFNP01003817.1.p1
__ABCG__GFNP01004128.1.p1,ABCG,631,1,Present,Present,Present,__ABCG__GFNP01004128.1.p1,__ABCG__GFNP01004128.1.p1
__ABCG__GFNP01004337.1.p1,ABCG,594,1,Present,Present,Present,__ABCG__GFNP01004337.1.p1,__ABCG__GFNP01004337.1.p1
__ABCG__GFNP01005387.1.p1,ABCG,585,1,Present,Present,Absent,__ABCG__GFNP01005387.1.p1,__ABCG__GFNP01005387.1.p1
__ABCG__GFNP01006392.1.p1,ABCG,562,1,Present,Present,Present,__ABCG__GFNP01006392.1.p1,__ABCG__GFNP01006392.1.p1
__ABCG__GFNP01010224.1.p1,ABCG,419,1,Present,Present,Present,__ABCG__GFNP01010224.1.p1,__ABCG__GFNP01010224.1.p1
__ABCG__GFNP01013398.1.p1,ABCG,339,1,Present,Absent,Present,__ABCG__GFNP01013398.1.p1,__ABCG__GFNP01013398.1.p1
__ABCG__GFNP01016140.1.p1,ABCG,288,1,Present,Absent,Absent,__ABCG__GFNP01016140.1.p1,__ABCG__GFNP01016140.1.p1
__ABCH__GFNP01000407.1.p1,ABCH,766,1,Present,Present,Present,__ABCH__GFNP01000407.1.p1,__ABCH__GFNP01000407.1.p1
__ABCH__GFNP01001968.1.p1,ABCH,791,1,Present,Present,Present,__ABCH__GFNP01001968.1.p1,__ABCH__GFNP01001968.1.p1
__ABCH__GFNP01004893.1.p1,ABCH,645,2,Present,Present,Present,__ABCH__GFNP01004893.1.p1,__ABCH__GFNP01004893.1.p1
__ABCH__GFNP01014354.1.p1,ABCH,257,1,Present,Present,Present,__ABCH__GFNP01014354.1.p1,__ABCH__GFNP01014354.1.p1
__ABCH__GFNP01015256.1.p2,ABCH,286,1,Present,Absent,Present,__ABCH__GFNP01015256.1.p2,__ABCH__GFNP01015256.1.p2
__ABC_Unsorted__GFNP01004053.1.p1,ABC_Unsorted,518,2,Present,Present,Present,__ABC_Unsorted__GFNP01004053.1.p1,__ABC_Unsorted__GFNP01004053.1.p1
__ABC_Unsorted__GFNP01008397.1.p1,ABC_Unsorted,313,1,Present,Present,Present,__ABC_Unsorted__GFNP01008397.1.p1,__ABC_Unsorted__GFNP01008397.1.p1
__ABC_Unsorted__GFNP01015009.1.p1,ABC_Unsorted,307,1,Absent,Present,Present,__ABC_Unsorted__GFNP01015009.1.p1,__ABC_Unsorted__GFNP01015009.1.p1
