name,fam,len,domains,WalkerB,WalkerA,ABC_sig,abbreviation,code
__ABCBF__NODE_1525_length_4601_cov_131.616432_g832_i0.p1,ABCBF,1326,2,Present,Present,Present,__ABCBF__NODE_1525_length_4601_cov_131.616432_g832_i0.p1,__ABCBF__NODE_1525_length_4601_cov_131.616432_g832_i0.p1
__ABCBF__NODE_2350_length_3990_cov_8.331388_g1262_i0.p1,ABCBF,1267,2,Present,Present,Present,__ABCBF__NODE_2350_length_3990_cov_8.331388_g1262_i0.p1,__ABCBF__NODE_2350_length_3990_cov_8.331388_g1262_i0.p1
__ABCBF__NODE_3106_length_3606_cov_15.839471_g1642_i0.p1,ABCBF,1158,2,Present,Present,Present,__ABCBF__NODE_3106_length_3606_cov_15.839471_g1642_i0.p1,__ABCBF__NODE_3106_length_3606_cov_15.839471_g1642_i0.p1
__ABCBF__NODE_6400_length_2636_cov_90.330499_g718_i7.p1,ABCBF,839,1,Present,Present,Present,__ABCBF__NODE_6400_length_2636_cov_90.330499_g718_i7.p1,__ABCBF__NODE_6400_length_2636_cov_90.330499_g718_i7.p1
__ABCBH__NODE_10849_length_1972_cov_92.248050_g2588_i3.p1,ABCBH,656,1,Present,Present,Present,__ABCBH__NODE_10849_length_1972_cov_92.248050_g2588_i3.p1,__ABCBH__NODE_10849_length_1972_cov_92.248050_g2588_i3.p1
__ABCBH__NODE_12101_length_1834_cov_10.211204_g5842_i0.p1,ABCBH,581,1,Absent,Present,Present,__ABCBH__NODE_12101_length_1834_cov_10.211204_g5842_i0.p1,__ABCBH__NODE_12101_length_1834_cov_10.211204_g5842_i0.p1
__ABCBH__NODE_4774_length_3021_cov_41.355989_g570_i2.p1,ABCBH,848,1,Present,Present,Present,__ABCBH__NODE_4774_length_3021_cov_41.355989_g570_i2.p1,__ABCBH__NODE_4774_length_3021_cov_41.355989_g570_i2.p1
__ABCBH__NODE_5044_length_2950_cov_67.076181_g2588_i0.p1,ABCBH,602,1,Present,Present,Present,__ABCBH__NODE_5044_length_2950_cov_67.076181_g2588_i0.p1,__ABCBH__NODE_5044_length_2950_cov_67.076181_g2588_i0.p1
__ABCBH__NODE_5584_length_2821_cov_22.566378_g2850_i0.p1,ABCBH,699,1,Present,Present,Present,__ABCBH__NODE_5584_length_2821_cov_22.566378_g2850_i0.p1,__ABCBH__NODE_5584_length_2821_cov_22.566378_g2850_i0.p1
__ABCC__NODE_10575_length_2001_cov_18.806352_g5124_i0.p1,ABCC,307,1,Absent,Present,Absent,__ABCC__NODE_10575_length_2001_cov_18.806352_g5124_i0.p1,__ABCC__NODE_10575_length_2001_cov_18.806352_g5124_i0.p1
__ABCC__NODE_1216_length_4904_cov_60.275180_g684_i0.p1,ABCC,1395,2,Present,Present,Present,__ABCC__NODE_1216_length_4904_cov_60.275180_g684_i0.p1,__ABCC__NODE_1216_length_4904_cov_60.275180_g684_i0.p1
__ABCC__NODE_1352_length_4765_cov_11.227735_g751_i0.p1,ABCC,1450,2,Present,Present,Present,__ABCC__NODE_1352_length_4765_cov_11.227735_g751_i0.p1,__ABCC__NODE_1352_length_4765_cov_11.227735_g751_i0.p1
__ABCC__NODE_1371_length_4745_cov_24.257240_g761_i0.p1,ABCC,1394,2,Present,Present,Present,__ABCC__NODE_1371_length_4745_cov_24.257240_g761_i0.p1,__ABCC__NODE_1371_length_4745_cov_24.257240_g761_i0.p1
__ABCC__NODE_14498_length_1608_cov_26.287364_g2637_i4.p1,ABCC,473,1,Present,Present,Absent,__ABCC__NODE_14498_length_1608_cov_26.287364_g2637_i4.p1,__ABCC__NODE_14498_length_1608_cov_26.287364_g2637_i4.p1
__ABCC__NODE_14708_length_1587_cov_6.073472_g5265_i2.p1,ABCC,528,1,Present,Present,Absent,__ABCC__NODE_14708_length_1587_cov_6.073472_g5265_i2.p1,__ABCC__NODE_14708_length_1587_cov_6.073472_g5265_i2.p1
__ABCC__NODE_2057_length_4160_cov_14.635369_g1059_i1.p1,ABCC,1367,2,Present,Present,Present,__ABCC__NODE_2057_length_4160_cov_14.635369_g1059_i1.p1,__ABCC__NODE_2057_length_4160_cov_14.635369_g1059_i1.p1
__ABCC__NODE_2149_length_4107_cov_39.585757_g1161_i0.p1,ABCC,1201,3,Present,Present,Present,__ABCC__NODE_2149_length_4107_cov_39.585757_g1161_i0.p1,__ABCC__NODE_2149_length_4107_cov_39.585757_g1161_i0.p1
__ABCC__NODE_3940_length_3271_cov_2.531347_g2059_i0.p1,ABCC,929,2,Present,Present,Present,__ABCC__NODE_3940_length_3271_cov_2.531347_g2059_i0.p1,__ABCC__NODE_3940_length_3271_cov_2.531347_g2059_i0.p1
__ABCC__NODE_4257_length_3175_cov_35.050544_g1161_i2.p1,ABCC,779,1,Present,Present,Absent,__ABCC__NODE_4257_length_3175_cov_35.050544_g1161_i2.p1,__ABCC__NODE_4257_length_3175_cov_35.050544_g1161_i2.p1
__ABCC__NODE_4435_length_3121_cov_3.778646_g2301_i0.p1,ABCC,993,1,Present,Present,Present,__ABCC__NODE_4435_length_3121_cov_3.778646_g2301_i0.p1,__ABCC__NODE_4435_length_3121_cov_3.778646_g2301_i0.p1
__ABCC__NODE_5153_length_2924_cov_24.933565_g2637_i0.p1,ABCC,974,1,Present,Present,Present,__ABCC__NODE_5153_length_2924_cov_24.933565_g2637_i0.p1,__ABCC__NODE_5153_length_2924_cov_24.933565_g2637_i0.p1
__ABCC__NODE_5507_length_2839_cov_5.815771_g2818_i0.p1,ABCC,886,1,Present,Present,Present,__ABCC__NODE_5507_length_2839_cov_5.815771_g2818_i0.p1,__ABCC__NODE_5507_length_2839_cov_5.815771_g2818_i0.p1
__ABCC__NODE_5665_length_2797_cov_6.930859_g2884_i0.p1,ABCC,864,1,Present,Present,Present,__ABCC__NODE_5665_length_2797_cov_6.930859_g2884_i0.p1,__ABCC__NODE_5665_length_2797_cov_6.930859_g2884_i0.p1
__ABCC__NODE_600_length_5912_cov_15.195122_g22_i1.p1,ABCC,1517,2,Present,Present,Present,__ABCC__NODE_600_length_5912_cov_15.195122_g22_i1.p1,__ABCC__NODE_600_length_5912_cov_15.195122_g22_i1.p1
__ABCC__NODE_871_length_5389_cov_17.962734_g520_i0.p1,ABCC,1651,2,Present,Present,Present,__ABCC__NODE_871_length_5389_cov_17.962734_g520_i0.p1,__ABCC__NODE_871_length_5389_cov_17.962734_g520_i0.p1
__ABCD__NODE_2280_length_4033_cov_62.696536_g1226_i0.p1,ABCD,669,1,Present,Present,Present,__ABCD__NODE_2280_length_4033_cov_62.696536_g1226_i0.p1,__ABCD__NODE_2280_length_4033_cov_62.696536_g1226_i0.p1
__ABCD__NODE_6214_length_2675_cov_22.521325_g486_i7.p1,ABCD,748,1,Present,Present,Present,__ABCD__NODE_6214_length_2675_cov_22.521325_g486_i7.p1,__ABCD__NODE_6214_length_2675_cov_22.521325_g486_i7.p1
__ABCE__NODE_10320_length_2031_cov_116.517659_g5007_i0.p1,ABCE,638,2,Present,Present,Present,__ABCE__NODE_10320_length_2031_cov_116.517659_g5007_i0.p1,__ABCE__NODE_10320_length_2031_cov_116.517659_g5007_i0.p1
__ABCF__NODE_2257_length_4048_cov_86.554639_g1213_i0.p1,ABCF,618,2,Present,Present,Present,__ABCF__NODE_2257_length_4048_cov_86.554639_g1213_i0.p1,__ABCF__NODE_2257_length_4048_cov_86.554639_g1213_i0.p1
__ABCF__NODE_3717_length_3346_cov_41.681225_g1950_i0.p1,ABCF,920,2,Present,Present,Present,__ABCF__NODE_3717_length_3346_cov_41.681225_g1950_i0.p1,__ABCF__NODE_3717_length_3346_cov_41.681225_g1950_i0.p1
__ABCF__NODE_7160_length_2496_cov_16.219452_g3555_i0.p1,ABCF,706,2,Present,Present,Present,__ABCF__NODE_7160_length_2496_cov_16.219452_g3555_i0.p1,__ABCF__NODE_7160_length_2496_cov_16.219452_g3555_i0.p1
__ABCG__NODE_10456_length_2017_cov_6.076220_g5073_i0.p1,ABCG,594,1,Present,Present,Present,__ABCG__NODE_10456_length_2017_cov_6.076220_g5073_i0.p1,__ABCG__NODE_10456_length_2017_cov_6.076220_g5073_i0.p1
__ABCG__NODE_13459_length_1696_cov_14.389192_g6493_i0.p1,ABCG,534,1,Present,Present,Absent,__ABCG__NODE_13459_length_1696_cov_14.389192_g6493_i0.p1,__ABCG__NODE_13459_length_1696_cov_14.389192_g6493_i0.p1
__ABCG__NODE_16607_length_1435_cov_3.059163_g7932_i0.p1,ABCG,447,1,Present,Present,Present,__ABCG__NODE_16607_length_1435_cov_3.059163_g7932_i0.p1,__ABCG__NODE_16607_length_1435_cov_3.059163_g7932_i0.p1
__ABCG__NODE_2094_length_4139_cov_8.797066_g1129_i0.p1,ABCG,609,1,Present,Present,Present,__ABCG__NODE_2094_length_4139_cov_8.797066_g1129_i0.p1,__ABCG__NODE_2094_length_4139_cov_8.797066_g1129_i0.p1
__ABCG__NODE_21655_length_1078_cov_688.475219_g10559_i0.p1,ABCG,292,1,Present,Present,Present,__ABCG__NODE_21655_length_1078_cov_688.475219_g10559_i0.p1,__ABCG__NODE_21655_length_1078_cov_688.475219_g10559_i0.p1
__ABCG__NODE_21961_length_1060_cov_915.101879_g3468_i4.p1,ABCG,353,1,Present,Absent,Present,__ABCG__NODE_21961_length_1060_cov_915.101879_g3468_i4.p1,__ABCG__NODE_21961_length_1060_cov_915.101879_g3468_i4.p1
__ABCG__NODE_2384_length_3971_cov_28.172871_g906_i2.p1,ABCG,626,1,Present,Present,Present,__ABCG__NODE_2384_length_3971_cov_28.172871_g906_i2.p1,__ABCG__NODE_2384_length_3971_cov_28.172871_g906_i2.p1
__ABCG__NODE_2463_length_3929_cov_9.318814_g1315_i0.p1,ABCG,629,1,Present,Present,Present,__ABCG__NODE_2463_length_3929_cov_9.318814_g1315_i0.p1,__ABCG__NODE_2463_length_3929_cov_9.318814_g1315_i0.p1
__ABCG__NODE_3062_length_3620_cov_31.583870_g1621_i0.p1,ABCG,632,1,Present,Present,Present,__ABCG__NODE_3062_length_3620_cov_31.583870_g1621_i0.p1,__ABCG__NODE_3062_length_3620_cov_31.583870_g1621_i0.p1
__ABCG__NODE_3082_length_3614_cov_24.377279_g1632_i0.p1,ABCG,623,1,Present,Present,Present,__ABCG__NODE_3082_length_3614_cov_24.377279_g1632_i0.p1,__ABCG__NODE_3082_length_3614_cov_24.377279_g1632_i0.p1
__ABCG__NODE_4047_length_3234_cov_100.773312_g2120_i0.p1,ABCG,745,1,Present,Present,Present,__ABCG__NODE_4047_length_3234_cov_100.773312_g2120_i0.p1,__ABCG__NODE_4047_length_3234_cov_100.773312_g2120_i0.p1
__ABCG__NODE_4647_length_3060_cov_12.886084_g2401_i0.p1,ABCG,638,1,Present,Present,Present,__ABCG__NODE_4647_length_3060_cov_12.886084_g2401_i0.p1,__ABCG__NODE_4647_length_3060_cov_12.886084_g2401_i0.p1
__ABCG__NODE_6200_length_2678_cov_7.056295_g3136_i0.p1,ABCG,689,1,Present,Present,Present,__ABCG__NODE_6200_length_2678_cov_7.056295_g3136_i0.p1,__ABCG__NODE_6200_length_2678_cov_7.056295_g3136_i0.p1
__ABCG__NODE_8685_length_2250_cov_12.711495_g3901_i2.p1,ABCG,625,1,Present,Absent,Absent,__ABCG__NODE_8685_length_2250_cov_12.711495_g3901_i2.p1,__ABCG__NODE_8685_length_2250_cov_12.711495_g3901_i2.p1
__ABCG__NODE_8964_length_2211_cov_12.057354_g4374_i0.p1,ABCG,659,1,Present,Present,Present,__ABCG__NODE_8964_length_2211_cov_12.057354_g4374_i0.p1,__ABCG__NODE_8964_length_2211_cov_12.057354_g4374_i0.p1
__ABCG__NODE_9676_length_2112_cov_631.849249_g4144_i2.p1,ABCG,635,2,Present,Present,Present,__ABCG__NODE_9676_length_2112_cov_631.849249_g4144_i2.p1,__ABCG__NODE_9676_length_2112_cov_631.849249_g4144_i2.p1
__ABCH__NODE_11805_length_1865_cov_24.221916_g5699_i0.p1,ABCH,565,1,Present,Present,Present,__ABCH__NODE_11805_length_1865_cov_24.221916_g5699_i0.p1,__ABCH__NODE_11805_length_1865_cov_24.221916_g5699_i0.p1
__ABCH__NODE_3269_length_3540_cov_73.734460_g1723_i0.p1,ABCH,722,1,Present,Present,Present,__ABCH__NODE_3269_length_3540_cov_73.734460_g1723_i0.p1,__ABCH__NODE_3269_length_3540_cov_73.734460_g1723_i0.p1
__ABCH__NODE_8023_length_2347_cov_97.241079_g3921_i1.p1,ABCH,712,1,Present,Present,Present,__ABCH__NODE_8023_length_2347_cov_97.241079_g3921_i1.p1,__ABCH__NODE_8023_length_2347_cov_97.241079_g3921_i1.p1
