name,fam,len,domains,WalkerB,WalkerA,ABC_sig,abbreviation,code
__ABCE__NODE_6305_length_2722_cov_23.463524_g4663_i0.p1,ABCE,629,2,Present,Present,Present,__ABCE__NODE_6305_length_2722_cov_23.463524_g4663_i0.p1,__ABCE__NODE_6305_length_2722_cov_23.463524_g4663_i0.p1
__ABCF__NODE_3303_length_3897_cov_118.656965_g2369_i0.p1,ABCF,628,2,Present,Present,Present,__ABCF__NODE_3303_length_3897_cov_118.656965_g2369_i0.p1,__ABCF__NODE_3303_length_3897_cov_118.656965_g2369_i0.p1
__ABCF__NODE_4507_length_3310_cov_11.329347_g3278_i0.p1,ABCF,967,3,Present,Present,Present,__ABCF__NODE_4507_length_3310_cov_11.329347_g3278_i0.p1,__ABCF__NODE_4507_length_3310_cov_11.329347_g3278_i0.p1
__ABCF__NODE_8024_length_2317_cov_15.867284_g6001_i0.p1,ABCF,693,2,Present,Present,Present,__ABCF__NODE_8024_length_2317_cov_15.867284_g6001_i0.p1,__ABCF__NODE_8024_length_2317_cov_15.867284_g6001_i0.p1
__ABCG__NODE_15716_length_1301_cov_6.154153_g6087_i1.p1,ABCG,329,1,Present,Present,Present,__ABCG__NODE_15716_length_1301_cov_6.154153_g6087_i1.p1,__ABCG__NODE_15716_length_1301_cov_6.154153_g6087_i1.p1
__ABCG__NODE_2636_length_4332_cov_3.416530_g1866_i0.p1,ABCG,742,1,Present,Absent,Absent,__ABCG__NODE_2636_length_4332_cov_3.416530_g1866_i0.p1,__ABCG__NODE_2636_length_4332_cov_3.416530_g1866_i0.p1
__ABCG__NODE_4379_length_3358_cov_28.887882_g3180_i0.p1,ABCG,701,1,Present,Present,Present,__ABCG__NODE_4379_length_3358_cov_28.887882_g3180_i0.p1,__ABCG__NODE_4379_length_3358_cov_28.887882_g3180_i0.p1
__ABCG__NODE_6926_length_2555_cov_8.173583_g5147_i0.p1,ABCG,657,1,Present,Present,Present,__ABCG__NODE_6926_length_2555_cov_8.173583_g5147_i0.p1,__ABCG__NODE_6926_length_2555_cov_8.173583_g5147_i0.p1
__ABCG__NODE_7579_length_2407_cov_6.524173_g5655_i0.p1,ABCG,645,1,Present,Present,Absent,__ABCG__NODE_7579_length_2407_cov_6.524173_g5655_i0.p1,__ABCG__NODE_7579_length_2407_cov_6.524173_g5655_i0.p1
__ABCG__NODE_8129_length_2296_cov_6.610147_g6087_i0.p1,ABCG,629,1,Present,Present,Present,__ABCG__NODE_8129_length_2296_cov_6.610147_g6087_i0.p1,__ABCG__NODE_8129_length_2296_cov_6.610147_g6087_i0.p1
__ABCG__NODE_8442_length_2234_cov_5.371167_g6335_i0.p1,ABCG,707,1,Present,Present,Present,__ABCG__NODE_8442_length_2234_cov_5.371167_g6335_i0.p1,__ABCG__NODE_8442_length_2234_cov_5.371167_g6335_i0.p1
__ABCG__NODE_8502_length_2224_cov_12.787126_g6387_i0.p1,ABCG,659,1,Present,Present,Present,__ABCG__NODE_8502_length_2224_cov_12.787126_g6387_i0.p1,__ABCG__NODE_8502_length_2224_cov_12.787126_g6387_i0.p1
