name,fam,len,domains,WalkerB,WalkerA,ABC_sig,abbreviation,code
__ABCE__NODE_12816_length_2614_cov_48.650374_g6328_i0.p1,ABCE,641,2,Present,Present,Present,__ABCE__NODE_12816_length_2614_cov_48.650374_g6328_i0.p1,__ABCE__NODE_12816_length_2614_cov_48.650374_g6328_i0.p1
__ABCF__NODE_14650_length_2374_cov_30.244667_g7148_i0.p1,ABCF,715,3,Present,Present,Present,__ABCF__NODE_14650_length_2374_cov_30.244667_g7148_i0.p1,__ABCF__NODE_14650_length_2374_cov_30.244667_g7148_i0.p1
__ABCF__NODE_2112_length_5850_cov_731.426988_g1062_i0.p1,ABCF,612,2,Present,Present,Present,__ABCF__NODE_2112_length_5850_cov_731.426988_g1062_i0.p1,__ABCF__NODE_2112_length_5850_cov_731.426988_g1062_i0.p1
__ABCF__NODE_6601_length_3779_cov_61.912210_g1445_i1.p1,ABCF,935,2,Present,Present,Present,__ABCF__NODE_6601_length_3779_cov_61.912210_g1445_i1.p1,__ABCF__NODE_6601_length_3779_cov_61.912210_g1445_i1.p1
__ABCG__NODE_11697_length_2767_cov_5.419703_g4690_i1.p1,ABCG,645,1,Present,Present,Absent,__ABCG__NODE_11697_length_2767_cov_5.419703_g4690_i1.p1,__ABCG__NODE_11697_length_2767_cov_5.419703_g4690_i1.p1
__ABCG__NODE_11773_length_2758_cov_3.195822_g5810_i0.p1,ABCG,561,1,Present,Absent,Present,__ABCG__NODE_11773_length_2758_cov_3.195822_g5810_i0.p1,__ABCG__NODE_11773_length_2758_cov_3.195822_g5810_i0.p1
__ABCG__NODE_12472_length_2664_cov_5.350213_g6156_i0.p1,ABCG,681,1,Present,Present,Present,__ABCG__NODE_12472_length_2664_cov_5.350213_g6156_i0.p1,__ABCG__NODE_12472_length_2664_cov_5.350213_g6156_i0.p1
__ABCG__NODE_23913_length_1516_cov_1.949270_g11747_i0.p1,ABCG,505,1,Present,Absent,Absent,__ABCG__NODE_23913_length_1516_cov_1.949270_g11747_i0.p1,__ABCG__NODE_23913_length_1516_cov_1.949270_g11747_i0.p1
__ABCG__NODE_28301_length_1239_cov_2.040448_g14279_i0.p1,ABCG,335,1,Present,Present,Present,__ABCG__NODE_28301_length_1239_cov_2.040448_g14279_i0.p1,__ABCG__NODE_28301_length_1239_cov_2.040448_g14279_i0.p1
__ABCG__NODE_2834_length_5332_cov_8.087345_g1428_i0.p1,ABCG,665,1,Present,Present,Present,__ABCG__NODE_2834_length_5332_cov_8.087345_g1428_i0.p1,__ABCG__NODE_2834_length_5332_cov_8.087345_g1428_i0.p1
