name,fam,len,domains,WalkerB,WalkerA,ABC_sig,abbreviation,code
__ABCC__NODE_46495_length_1133_cov_1.403409_g33152_i0.p1,ABCC,367,1,Absent,Absent,Absent,__ABCC__NODE_46495_length_1133_cov_1.403409_g33152_i0.p1,__ABCC__NODE_46495_length_1133_cov_1.403409_g33152_i0.p1
__ABCC__NODE_50540_length_1036_cov_1.774765_g36577_i0.p1,ABCC,345,1,Absent,Absent,Absent,__ABCC__NODE_50540_length_1036_cov_1.774765_g36577_i0.p1,__ABCC__NODE_50540_length_1036_cov_1.774765_g36577_i0.p1
__ABCC__NODE_5281_length_4940_cov_20.700185_g2215_i1.p1,ABCC,1512,2,Absent,Absent,Absent,__ABCC__NODE_5281_length_4940_cov_20.700185_g2215_i1.p1,__ABCC__NODE_5281_length_4940_cov_20.700185_g2215_i1.p1
__ABCC__NODE_62919_length_816_cov_1.537212_g47716_i0.p1,ABCC,271,1,Absent,Absent,Absent,__ABCC__NODE_62919_length_816_cov_1.537212_g47716_i0.p1,__ABCC__NODE_62919_length_816_cov_1.537212_g47716_i0.p1
__ABCC__NODE_8313_length_4029_cov_58.056933_g5477_i0.p1,ABCC,702,1,Absent,Absent,Absent,__ABCC__NODE_8313_length_4029_cov_58.056933_g5477_i0.p1,__ABCC__NODE_8313_length_4029_cov_58.056933_g5477_i0.p1
__ABCD__NODE_10133_length_3648_cov_10.350602_g6639_i0.p1,ABCD,511,1,Present,Present,Present,__ABCD__NODE_10133_length_3648_cov_10.350602_g6639_i0.p1,__ABCD__NODE_10133_length_3648_cov_10.350602_g6639_i0.p1
__ABCD__NODE_21838_length_2222_cov_2.648485_g14416_i0.p1,ABCD,717,1,Present,Present,Present,__ABCD__NODE_21838_length_2222_cov_2.648485_g14416_i0.p1,__ABCD__NODE_21838_length_2222_cov_2.648485_g14416_i0.p1
__ABCD__NODE_24068_length_2065_cov_3.148390_g16014_i0.p1,ABCD,654,1,Present,Present,Present,__ABCD__NODE_24068_length_2065_cov_3.148390_g16014_i0.p1,__ABCD__NODE_24068_length_2065_cov_3.148390_g16014_i0.p1
__ABCE__NODE_13725_length_3056_cov_49.164149_g8972_i0.p1,ABCE,629,2,Present,Present,Present,__ABCE__NODE_13725_length_3056_cov_49.164149_g8972_i0.p1,__ABCE__NODE_13725_length_3056_cov_49.164149_g8972_i0.p1
__ABCE__NODE_24792_length_2017_cov_11.741753_g16498_i0.p1,ABCE,624,2,Present,Present,Present,__ABCE__NODE_24792_length_2017_cov_11.741753_g16498_i0.p1,__ABCE__NODE_24792_length_2017_cov_11.741753_g16498_i0.p1
__ABCF__NODE_12488_length_3236_cov_56.626148_g8171_i0.p1,ABCF,976,2,Present,Present,Present,__ABCF__NODE_12488_length_3236_cov_56.626148_g8171_i0.p1,__ABCF__NODE_12488_length_3236_cov_56.626148_g8171_i0.p1
__ABCF__NODE_13053_length_3148_cov_6.976880_g8541_i0.p1,ABCF,1019,3,Present,Present,Present,__ABCF__NODE_13053_length_3148_cov_6.976880_g8541_i0.p1,__ABCF__NODE_13053_length_3148_cov_6.976880_g8541_i0.p1
__ABCF__NODE_20370_length_2341_cov_20.448322_g13423_i0.p1,ABCF,708,2,Present,Present,Present,__ABCF__NODE_20370_length_2341_cov_20.448322_g13423_i0.p1,__ABCF__NODE_20370_length_2341_cov_20.448322_g13423_i0.p1
__ABCF__NODE_20994_length_2286_cov_13.448167_g13841_i0.p1,ABCF,734,2,Present,Present,Present,__ABCF__NODE_20994_length_2286_cov_13.448167_g13841_i0.p1,__ABCF__NODE_20994_length_2286_cov_13.448167_g13841_i0.p1
__ABCF__NODE_26223_length_1931_cov_8.000539_g17524_i0.p1,ABCF,643,2,Absent,Absent,Absent,__ABCF__NODE_26223_length_1931_cov_8.000539_g17524_i0.p1,__ABCF__NODE_26223_length_1931_cov_8.000539_g17524_i0.p1
__ABCF__NODE_9172_length_3845_cov_280.581741_g6027_i0.p1,ABCF,629,2,Absent,Absent,Absent,__ABCF__NODE_9172_length_3845_cov_280.581741_g6027_i0.p1,__ABCF__NODE_9172_length_3845_cov_280.581741_g6027_i0.p1
__ABCG__NODE_14819_length_2909_cov_26.000353_g9704_i0.p1,ABCG,645,1,Present,Present,Absent,__ABCG__NODE_14819_length_2909_cov_26.000353_g9704_i0.p1,__ABCG__NODE_14819_length_2909_cov_26.000353_g9704_i0.p1
__ABCG__NODE_17284_length_2631_cov_26.222788_g11339_i0.p1,ABCG,686,1,Present,Present,Present,__ABCG__NODE_17284_length_2631_cov_26.222788_g11339_i0.p1,__ABCG__NODE_17284_length_2631_cov_26.222788_g11339_i0.p1
__ABCG__NODE_22839_length_2149_cov_3.690637_g15143_i0.p1,ABCG,650,1,Present,Present,Present,__ABCG__NODE_22839_length_2149_cov_3.690637_g15143_i0.p1,__ABCG__NODE_22839_length_2149_cov_3.690637_g15143_i0.p1
__ABCG__NODE_23250_length_2119_cov_8.685113_g15434_i0.p1,ABCG,629,1,Present,Present,Present,__ABCG__NODE_23250_length_2119_cov_8.685113_g15434_i0.p1,__ABCG__NODE_23250_length_2119_cov_8.685113_g15434_i0.p1
__ABCG__NODE_2494_length_6520_cov_26.905324_g1731_i0.p1,ABCG,697,1,Present,Present,Present,__ABCG__NODE_2494_length_6520_cov_26.905324_g1731_i0.p1,__ABCG__NODE_2494_length_6520_cov_26.905324_g1731_i0.p1
__ABCG__NODE_33123_length_1578_cov_1.724184_g22567_i0.p1,ABCG,469,1,Absent,Absent,Absent,__ABCG__NODE_33123_length_1578_cov_1.724184_g22567_i0.p1,__ABCG__NODE_33123_length_1578_cov_1.724184_g22567_i0.p1
__ABCG__NODE_3348_length_5902_cov_16.913476_g2296_i0.p1,ABCG,898,1,Absent,Absent,Absent,__ABCG__NODE_3348_length_5902_cov_16.913476_g2296_i0.p1,__ABCG__NODE_3348_length_5902_cov_16.913476_g2296_i0.p1
__ABCG__NODE_36902_length_1427_cov_2.857778_g25407_i0.p1,ABCG,475,2,Absent,Absent,Absent,__ABCG__NODE_36902_length_1427_cov_2.857778_g25407_i0.p1,__ABCG__NODE_36902_length_1427_cov_2.857778_g25407_i0.p1
__ABCG__NODE_40647_length_1298_cov_4.468468_g28391_i0.p1,ABCG,432,1,Absent,Absent,Absent,__ABCG__NODE_40647_length_1298_cov_4.468468_g28391_i0.p1,__ABCG__NODE_40647_length_1298_cov_4.468468_g28391_i0.p1
__ABCG__NODE_54869_length_950_cov_1.585338_g40396_i0.p1,ABCG,316,1,Absent,Absent,Absent,__ABCG__NODE_54869_length_950_cov_1.585338_g40396_i0.p1,__ABCG__NODE_54869_length_950_cov_1.585338_g40396_i0.p1
__ABCG__NODE_5990_length_4694_cov_22.316439_g4009_i0.p1,ABCG,599,1,Absent,Absent,Absent,__ABCG__NODE_5990_length_4694_cov_22.316439_g4009_i0.p1,__ABCG__NODE_5990_length_4694_cov_22.316439_g4009_i0.p1
__ABCH__NODE_31456_length_1654_cov_2.086240_g21334_i0.p1,ABCH,338,2,Absent,Absent,Absent,__ABCH__NODE_31456_length_1654_cov_2.086240_g21334_i0.p1,__ABCH__NODE_31456_length_1654_cov_2.086240_g21334_i0.p1
__ABCH__NODE_40726_length_1296_cov_2.018868_g28457_i0.p1,ABCH,422,1,Absent,Absent,Absent,__ABCH__NODE_40726_length_1296_cov_2.018868_g28457_i0.p1,__ABCH__NODE_40726_length_1296_cov_2.018868_g28457_i0.p1
__ABC_Unsorted__NODE_28687_length_1793_cov_2.763986_g19305_i0.p1,ABC_Unsorted,546,1,Absent,Absent,Absent,__ABC_Unsorted__NODE_28687_length_1793_cov_2.763986_g19305_i0.p1,__ABC_Unsorted__NODE_28687_length_1793_cov_2.763986_g19305_i0.p1
