name,fam,len,domains,WalkerB,WalkerA,ABC_sig,abbreviation,code
__ABCD__NODE_18189_length_1049_cov_4.857000_g12872_i0.p1,ABCD,349,1,Absent,Present,Absent,__ABCD__NODE_18189_length_1049_cov_4.857000_g12872_i0.p1,__ABCD__NODE_18189_length_1049_cov_4.857000_g12872_i0.p1
__ABCD__NODE_5095_length_2978_cov_10.188802_g3321_i0.p1,ABCD,656,1,Present,Present,Present,__ABCD__NODE_5095_length_2978_cov_10.188802_g3321_i0.p1,__ABCD__NODE_5095_length_2978_cov_10.188802_g3321_i0.p1
__ABCE__NODE_5895_length_2729_cov_41.183209_g3859_i0.p1,ABCE,629,2,Present,Present,Present,__ABCE__NODE_5895_length_2729_cov_41.183209_g3859_i0.p1,__ABCE__NODE_5895_length_2729_cov_41.183209_g3859_i0.p1
__ABCF__NODE_3009_length_3886_cov_112.499609_g1958_i0.p1,ABCF,629,2,Present,Present,Present,__ABCF__NODE_3009_length_3886_cov_112.499609_g1958_i0.p1,__ABCF__NODE_3009_length_3886_cov_112.499609_g1958_i0.p1
__ABCF__NODE_4017_length_3362_cov_14.402656_g2619_i0.p1,ABCF,980,3,Present,Present,Present,__ABCF__NODE_4017_length_3362_cov_14.402656_g2619_i0.p1,__ABCF__NODE_4017_length_3362_cov_14.402656_g2619_i0.p1
__ABCF__NODE_7567_length_2330_cov_12.514248_g4966_i0.p1,ABCF,708,2,Present,Present,Present,__ABCF__NODE_7567_length_2330_cov_12.514248_g4966_i0.p1,__ABCF__NODE_7567_length_2330_cov_12.514248_g4966_i0.p1
__ABCG__NODE_14707_length_1324_cov_6.075294_g10141_i0.p1,ABCG,391,1,Present,Present,Absent,__ABCG__NODE_14707_length_1324_cov_6.075294_g10141_i0.p1,__ABCG__NODE_14707_length_1324_cov_6.075294_g10141_i0.p1
__ABCG__NODE_22667_length_807_cov_4.172823_g16695_i0.p1,ABCG,269,2,Present,Absent,Absent,__ABCG__NODE_22667_length_807_cov_4.172823_g16695_i0.p1,__ABCG__NODE_22667_length_807_cov_4.172823_g16695_i0.p1
__ABCG__NODE_2741_length_4053_cov_32.762488_g1777_i0.p1,ABCG,585,1,Present,Present,Present,__ABCG__NODE_2741_length_4053_cov_32.762488_g1777_i0.p1,__ABCG__NODE_2741_length_4053_cov_32.762488_g1777_i0.p1
__ABCG__NODE_7007_length_2454_cov_3.881497_g4598_i0.p1,ABCG,629,1,Present,Present,Present,__ABCG__NODE_7007_length_2454_cov_3.881497_g4598_i0.p1,__ABCG__NODE_7007_length_2454_cov_3.881497_g4598_i0.p1
__ABCG__NODE_8446_length_2155_cov_18.153846_g5571_i0.p1,ABCG,659,1,Present,Present,Present,__ABCG__NODE_8446_length_2155_cov_18.153846_g5571_i0.p1,__ABCG__NODE_8446_length_2155_cov_18.153846_g5571_i0.p1
__ABCG__NODE_9868_length_1907_cov_2.653391_g6593_i0.p1,ABCG,635,1,Present,Absent,Absent,__ABCG__NODE_9868_length_1907_cov_2.653391_g6593_i0.p1,__ABCG__NODE_9868_length_1907_cov_2.653391_g6593_i0.p1
