name,fam,len,domains,WalkerB,WalkerA,ABC_sig,abbreviation,code
__ABCC__NODE_6502_length_2871_cov_36.395819_g4216_i0.p1,ABCC,573,1,Present,Present,Absent,__ABCC__NODE_6502_length_2871_cov_36.395819_g4216_i0.p1,__ABCC__NODE_6502_length_2871_cov_36.395819_g4216_i0.p1
__ABCC__NODE_6754_length_2810_cov_6.270916_g4383_i0.p1,ABCC,503,1,Present,Present,Absent,__ABCC__NODE_6754_length_2810_cov_6.270916_g4383_i0.p1,__ABCC__NODE_6754_length_2810_cov_6.270916_g4383_i0.p1
__ABCC__NODE_7928_length_2544_cov_39.796794_g4216_i2.p1,ABCC,488,1,Present,Present,Absent,__ABCC__NODE_7928_length_2544_cov_39.796794_g4216_i2.p1,__ABCC__NODE_7928_length_2544_cov_39.796794_g4216_i2.p1
__ABCD__NODE_20371_length_1147_cov_7.942623_g14334_i0.p1,ABCD,382,1,Absent,Present,Absent,__ABCD__NODE_20371_length_1147_cov_7.942623_g14334_i0.p1,__ABCD__NODE_20371_length_1147_cov_7.942623_g14334_i0.p1
__ABCD__NODE_27049_length_831_cov_1.650895_g20027_i0.p1,ABCD,277,1,Absent,Present,Absent,__ABCD__NODE_27049_length_831_cov_1.650895_g20027_i0.p1,__ABCD__NODE_27049_length_831_cov_1.650895_g20027_i0.p1
__ABCD__NODE_4551_length_3484_cov_4.650073_g2937_i0.p1,ABCD,656,1,Present,Present,Present,__ABCD__NODE_4551_length_3484_cov_4.650073_g2937_i0.p1,__ABCD__NODE_4551_length_3484_cov_4.650073_g2937_i0.p1
__ABCE__NODE_6644_length_2835_cov_33.332017_g4311_i0.p1,ABCE,629,2,Present,Present,Present,__ABCE__NODE_6644_length_2835_cov_33.332017_g4311_i0.p1,__ABCE__NODE_6644_length_2835_cov_33.332017_g4311_i0.p1
__ABCF__NODE_3454_length_3973_cov_140.797146_g2228_i0.p1,ABCF,629,2,Present,Present,Present,__ABCF__NODE_3454_length_3973_cov_140.797146_g2228_i0.p1,__ABCF__NODE_3454_length_3973_cov_140.797146_g2228_i0.p1
__ABCF__NODE_5031_length_3306_cov_21.073073_g3258_i0.p1,ABCF,980,3,Present,Present,Present,__ABCF__NODE_5031_length_3306_cov_21.073073_g3258_i0.p1,__ABCF__NODE_5031_length_3306_cov_21.073073_g3258_i0.p1
__ABCF__NODE_8764_length_2383_cov_16.962725_g5742_i0.p1,ABCF,640,2,Present,Present,Present,__ABCF__NODE_8764_length_2383_cov_16.962725_g5742_i0.p1,__ABCF__NODE_8764_length_2383_cov_16.962725_g5742_i0.p1
__ABCG__NODE_10048_length_2165_cov_12.296786_g6655_i0.p1,ABCG,660,1,Present,Present,Present,__ABCG__NODE_10048_length_2165_cov_12.296786_g6655_i0.p1,__ABCG__NODE_10048_length_2165_cov_12.296786_g6655_i0.p1
__ABCG__NODE_10186_length_2142_cov_14.486861_g6755_i0.p1,ABCG,700,1,Present,Present,Present,__ABCG__NODE_10186_length_2142_cov_14.486861_g6755_i0.p1,__ABCG__NODE_10186_length_2142_cov_14.486861_g6755_i0.p1
__ABCG__NODE_14745_length_1590_cov_5.561324_g9978_i0.p1,ABCG,377,1,Present,Present,Present,__ABCG__NODE_14745_length_1590_cov_5.561324_g9978_i0.p1,__ABCG__NODE_14745_length_1590_cov_5.561324_g9978_i0.p1
__ABCG__NODE_16746_length_1408_cov_3.531273_g11469_i0.p1,ABCG,468,1,Present,Present,Present,__ABCG__NODE_16746_length_1408_cov_3.531273_g11469_i0.p1,__ABCG__NODE_16746_length_1408_cov_3.531273_g11469_i0.p1
__ABCG__NODE_16924_length_1395_cov_3.636701_g11609_i0.p1,ABCG,464,1,Present,Absent,Absent,__ABCG__NODE_16924_length_1395_cov_3.636701_g11609_i0.p1,__ABCG__NODE_16924_length_1395_cov_3.636701_g11609_i0.p1
__ABCG__NODE_18116_length_1304_cov_2.531474_g12525_i0.p1,ABCG,394,1,Present,Present,Present,__ABCG__NODE_18116_length_1304_cov_2.531474_g12525_i0.p1,__ABCG__NODE_18116_length_1304_cov_2.531474_g12525_i0.p1
__ABCG__NODE_19438_length_1209_cov_3.195690_g13587_i0.p1,ABCG,365,1,Present,Present,Present,__ABCG__NODE_19438_length_1209_cov_3.195690_g13587_i0.p1,__ABCG__NODE_19438_length_1209_cov_3.195690_g13587_i0.p1
__ABCG__NODE_7097_length_2731_cov_23.818792_g4615_i0.p1,ABCG,645,1,Present,Present,Absent,__ABCG__NODE_7097_length_2731_cov_23.818792_g4615_i0.p1,__ABCG__NODE_7097_length_2731_cov_23.818792_g4615_i0.p1
__ABCH__NODE_4362_length_3563_cov_7.361411_g2821_i0.p1,ABCH,757,1,Present,Present,Present,__ABCH__NODE_4362_length_3563_cov_7.361411_g2821_i0.p1,__ABCH__NODE_4362_length_3563_cov_7.361411_g2821_i0.p1
