name,fam,len,domains,WalkerB,WalkerA,ABC_sig,abbreviation,code
__ABCBH__NODE_14130_length_1591_cov_3.092088_g8959_i0.p1,ABCBH,282,1,Present,Present,Present,__ABCBAMG__NODE_14130_length_1591_cov_3.092088_g8959_i0.p1,__ABCBAMG__NODE_14130_length_1591_cov_3.092088_g8959_i0.p1
__ABCBH__NODE_20207_length_1105_cov_6.636364_g2822_i3.p1,ABCBH,276,1,Present,Present,Present,__ABCBAMG__NODE_20207_length_1105_cov_6.636364_g2822_i3.p1,__ABCBAMG__NODE_20207_length_1105_cov_6.636364_g2822_i3.p1
__ABCBH__NODE_20502_length_1085_cov_7.160232_g13610_i0.p1,ABCBH,361,1,Absent,Present,Present,__ABCBAMG__NODE_20502_length_1085_cov_7.160232_g13610_i0.p1,__ABCBAMG__NODE_20502_length_1085_cov_7.160232_g13610_i0.p1
__ABCBH__NODE_5669_length_3090_cov_4.143703_g3508_i0.p1,ABCBH,535,1,Absent,Absent,Absent,__ABCBAMG__NODE_5669_length_3090_cov_4.143703_g3508_i0.p1,__ABCBAMG__NODE_5669_length_3090_cov_4.143703_g3508_i0.p1
__ABCBF__NODE_16542_length_1366_cov_2.703113_g10636_i0.p1,ABCBF,279,1,Present,Present,Present,__ABCBF__NODE_16542_length_1366_cov_2.703113_g10636_i0.p1,__ABCBF__NODE_16542_length_1366_cov_2.703113_g10636_i0.p1
__ABCBF__NODE_20918_length_1062_cov_2.125370_g13944_i0.p1,ABCBF,349,1,Present,Present,Present,__ABCBF__NODE_20918_length_1062_cov_2.125370_g13944_i0.p1,__ABCBF__NODE_20918_length_1062_cov_2.125370_g13944_i0.p1
__ABCBF__NODE_23700_length_923_cov_2.516018_g16240_i0.p1,ABCBF,307,1,Present,Present,Present,__ABCBF__NODE_23700_length_923_cov_2.516018_g16240_i0.p1,__ABCBF__NODE_23700_length_923_cov_2.516018_g16240_i0.p1
__ABCBF__NODE_27497_length_779_cov_3.845205_g19527_i0.p1,ABCBF,259,1,Present,Absent,Present,__ABCBF__NODE_27497_length_779_cov_3.845205_g19527_i0.p1,__ABCBF__NODE_27497_length_779_cov_3.845205_g19527_i0.p1
__ABCBF__NODE_730_length_6861_cov_5.058867_g478_i0.p1,ABCBF,919,1,Absent,Absent,Absent,__ABCBF__NODE_730_length_6861_cov_5.058867_g478_i0.p1,__ABCBF__NODE_730_length_6861_cov_5.058867_g478_i0.p1
__ABCBF__NODE_9413_length_2224_cov_3.786207_g5888_i0.p1,ABCBF,268,1,Absent,Absent,Absent,__ABCBF__NODE_9413_length_2224_cov_3.786207_g5888_i0.p1,__ABCBF__NODE_9413_length_2224_cov_3.786207_g5888_i0.p1
__ABCBH__NODE_10461_length_2050_cov_3.739630_g6587_i0.p1,ABCBH,369,1,Present,Present,Present,__ABCBH__NODE_10461_length_2050_cov_3.739630_g6587_i0.p1,__ABCBH__NODE_10461_length_2050_cov_3.739630_g6587_i0.p1
__ABCBH__NODE_11271_length_1940_cov_6.371761_g7110_i0.p1,ABCBH,600,1,Present,Present,Present,__ABCBH__NODE_11271_length_1940_cov_6.371761_g7110_i0.p1,__ABCBH__NODE_11271_length_1940_cov_6.371761_g7110_i0.p1
__ABCBH__NODE_15170_length_1486_cov_3.441197_g7789_i1.p1,ABCBH,405,1,Absent,Present,Absent,__ABCBH__NODE_15170_length_1486_cov_3.441197_g7789_i1.p1,__ABCBH__NODE_15170_length_1486_cov_3.441197_g7789_i1.p1
__ABCBH__NODE_18511_length_1220_cov_3.256191_g12073_i0.p1,ABCBH,406,1,Absent,Present,Absent,__ABCBH__NODE_18511_length_1220_cov_3.256191_g12073_i0.p1,__ABCBH__NODE_18511_length_1220_cov_3.256191_g12073_i0.p1
__ABCBH__NODE_20057_length_1115_cov_3.883677_g13265_i0.p1,ABCBH,371,2,Absent,Present,Absent,__ABCBH__NODE_20057_length_1115_cov_3.883677_g13265_i0.p1,__ABCBH__NODE_20057_length_1115_cov_3.883677_g13265_i0.p1
__ABCBH__NODE_2099_length_4852_cov_10.646679_g1332_i0.p1,ABCBH,677,1,Present,Present,Present,__ABCBH__NODE_2099_length_4852_cov_10.646679_g1332_i0.p1,__ABCBH__NODE_2099_length_4852_cov_10.646679_g1332_i0.p1
__ABCBH__NODE_24890_length_872_cov_2.211422_g17251_i0.p1,ABCBH,290,1,Absent,Present,Absent,__ABCBH__NODE_24890_length_872_cov_2.211422_g17251_i0.p1,__ABCBH__NODE_24890_length_872_cov_2.211422_g17251_i0.p1
__ABCBH__NODE_27841_length_768_cov_2.760779_g19829_i0.p1,ABCBH,255,1,Absent,Present,Absent,__ABCBH__NODE_27841_length_768_cov_2.760779_g19829_i0.p1,__ABCBH__NODE_27841_length_768_cov_2.760779_g19829_i0.p1
__ABCBH__NODE_28223_length_756_cov_2.106082_g20171_i0.p1,ABCBH,252,1,Present,Present,Present,__ABCBH__NODE_28223_length_756_cov_2.106082_g20171_i0.p1,__ABCBH__NODE_28223_length_756_cov_2.106082_g20171_i0.p1
__ABCBH__NODE_4360_length_3543_cov_6.161420_g2710_i0.p1,ABCBH,720,1,Absent,Absent,Absent,__ABCBH__NODE_4360_length_3543_cov_6.161420_g2710_i0.p1,__ABCBH__NODE_4360_length_3543_cov_6.161420_g2710_i0.p1
__ABCC__NODE_15113_length_1491_cov_3.203883_g9629_i0.p1,ABCC,341,1,Present,Present,Absent,__ABCC__NODE_15113_length_1491_cov_3.203883_g9629_i0.p1,__ABCC__NODE_15113_length_1491_cov_3.203883_g9629_i0.p1
__ABCC__NODE_2666_length_4412_cov_5.732065_g1688_i0.p1,ABCC,459,1,Present,Present,Present,__ABCC__NODE_2666_length_4412_cov_5.732065_g1688_i0.p1,__ABCC__NODE_2666_length_4412_cov_5.732065_g1688_i0.p1
__ABCC__NODE_2680_length_4399_cov_6.769655_g1697_i0.p1,ABCC,1116,2,Present,Present,Present,__ABCC__NODE_2680_length_4399_cov_6.769655_g1697_i0.p1,__ABCC__NODE_2680_length_4399_cov_6.769655_g1697_i0.p1
__ABCC__NODE_28304_length_753_cov_2.009943_g20244_i0.p1,ABCC,251,1,Absent,Present,Absent,__ABCC__NODE_28304_length_753_cov_2.009943_g20244_i0.p1,__ABCC__NODE_28304_length_753_cov_2.009943_g20244_i0.p1
__ABCC__NODE_4915_length_3328_cov_58.600488_g3047_i0.p1,ABCC,941,2,Absent,Absent,Absent,__ABCC__NODE_4915_length_3328_cov_58.600488_g3047_i0.p1,__ABCC__NODE_4915_length_3328_cov_58.600488_g3047_i0.p1
__ABCE__NODE_6418_length_2853_cov_65.764265_g3988_i0.p1,ABCE,629,2,Absent,Absent,Absent,__ABCE__NODE_6418_length_2853_cov_65.764265_g3988_i0.p1,__ABCE__NODE_6418_length_2853_cov_65.764265_g3988_i0.p1
__ABCF__NODE_10321_length_2070_cov_5.422068_g1419_i2.p1,ABCF,505,2,Present,Absent,Present,__ABCF__NODE_10321_length_2070_cov_5.422068_g1419_i2.p1,__ABCF__NODE_10321_length_2070_cov_5.422068_g1419_i2.p1
__ABCF__NODE_15400_length_1466_cov_2.585039_g5316_i1.p1,ABCF,330,1,Present,Present,Present,__ABCF__NODE_15400_length_1466_cov_2.585039_g5316_i1.p1,__ABCF__NODE_15400_length_1466_cov_2.585039_g5316_i1.p1
__ABCF__NODE_16377_length_1380_cov_2.740796_g10528_i0.p1,ABCF,272,1,Present,Present,Present,__ABCF__NODE_16377_length_1380_cov_2.740796_g10528_i0.p1,__ABCF__NODE_16377_length_1380_cov_2.740796_g10528_i0.p1
__ABCF__NODE_19298_length_1165_cov_2.598566_g5316_i2.p1,ABCF,387,2,Present,Present,Present,__ABCF__NODE_19298_length_1165_cov_2.598566_g5316_i2.p1,__ABCF__NODE_19298_length_1165_cov_2.598566_g5316_i2.p1
__ABCF__NODE_21379_length_1037_cov_3.985830_g14331_i0.p1,ABCF,345,3,Present,Present,Present,__ABCF__NODE_21379_length_1037_cov_3.985830_g14331_i0.p1,__ABCF__NODE_21379_length_1037_cov_3.985830_g14331_i0.p1
__ABCF__NODE_22149_length_997_cov_5.494726_g2453_i7.p1,ABCF,332,1,Present,Present,Present,__ABCF__NODE_22149_length_997_cov_5.494726_g2453_i7.p1,__ABCF__NODE_22149_length_997_cov_5.494726_g2453_i7.p1
__ABCF__NODE_25120_length_863_cov_2.611794_g17437_i0.p1,ABCF,287,3,Present,Present,Present,__ABCF__NODE_25120_length_863_cov_2.611794_g17437_i0.p1,__ABCF__NODE_25120_length_863_cov_2.611794_g17437_i0.p1
__ABCF__NODE_3484_length_3941_cov_295.120247_g2177_i0.p1,ABCF,629,2,Absent,Absent,Absent,__ABCF__NODE_3484_length_3941_cov_295.120247_g2177_i0.p1,__ABCF__NODE_3484_length_3941_cov_295.120247_g2177_i0.p1
__ABCF__NODE_4841_length_3354_cov_24.590015_g3003_i0.p1,ABCF,986,2,Absent,Absent,Absent,__ABCF__NODE_4841_length_3354_cov_24.590015_g3003_i0.p1,__ABCF__NODE_4841_length_3354_cov_24.590015_g3003_i0.p1
__ABCF__NODE_5572_length_3116_cov_5.469840_g2453_i2.p1,ABCF,445,2,Absent,Absent,Absent,__ABCF__NODE_5572_length_3116_cov_5.469840_g2453_i2.p1,__ABCF__NODE_5572_length_3116_cov_5.469840_g2453_i2.p1
__ABCF__NODE_8518_length_2391_cov_13.880017_g5307_i0.p1,ABCF,709,2,Absent,Absent,Absent,__ABCF__NODE_8518_length_2391_cov_13.880017_g5307_i0.p1,__ABCF__NODE_8518_length_2391_cov_13.880017_g5307_i0.p1
__ABCG__NODE_14786_length_1524_cov_4.597288_g9403_i0.p1,ABCG,462,1,Present,Present,Absent,__ABCG__NODE_14786_length_1524_cov_4.597288_g9403_i0.p1,__ABCG__NODE_14786_length_1524_cov_4.597288_g9403_i0.p1
__ABCG__NODE_17202_length_1316_cov_4.268350_g11099_i0.p1,ABCG,438,1,Present,Absent,Present,__ABCG__NODE_17202_length_1316_cov_4.268350_g11099_i0.p1,__ABCG__NODE_17202_length_1316_cov_4.268350_g11099_i0.p1
__ABCG__NODE_1811_length_5133_cov_7.392211_g1146_i0.p1,ABCG,736,1,Present,Absent,Absent,__ABCG__NODE_1811_length_5133_cov_7.392211_g1146_i0.p1,__ABCG__NODE_1811_length_5133_cov_7.392211_g1146_i0.p1
__ABCG__NODE_24083_length_907_cov_2.375291_g16566_i0.p1,ABCG,302,2,Absent,Present,Present,__ABCG__NODE_24083_length_907_cov_2.375291_g16566_i0.p1,__ABCG__NODE_24083_length_907_cov_2.375291_g16566_i0.p1
__ABCG__NODE_2879_length_4268_cov_4.140318_g1813_i0.p1,ABCG,521,1,Present,Present,Present,__ABCG__NODE_2879_length_4268_cov_4.140318_g1813_i0.p1,__ABCG__NODE_2879_length_4268_cov_4.140318_g1813_i0.p1
__ABCG__NODE_8844_length_2326_cov_18.275801_g5511_i0.p1,ABCG,629,1,Absent,Absent,Absent,__ABCG__NODE_8844_length_2326_cov_18.275801_g5511_i0.p1,__ABCG__NODE_8844_length_2326_cov_18.275801_g5511_i0.p1
__ABC_Unsorted__NODE_4197_length_3615_cov_3.518228_g2612_i0.p1,ABC_Unsorted,318,2,Absent,Absent,Absent,__ABC_Unsorted__NODE_4197_length_3615_cov_3.518228_g2612_i0.p1,__ABC_Unsorted__NODE_4197_length_3615_cov_3.518228_g2612_i0.p1
