name,fam,len,domains,WalkerB,WalkerA,ABC_sig,abbreviation,code
__ABCC__NODE_2624_length_3562_cov_3.118702_g1797_i0.p1,ABCC,1044,2,Present,Present,Present,__ABCC__NODE_2624_length_3562_cov_3.118702_g1797_i0.p1,__ABCC__NODE_2624_length_3562_cov_3.118702_g1797_i0.p1
__ABCC__NODE_476_length_6594_cov_10.464171_g325_i0.p1,ABCC,1627,2,Present,Present,Present,__ABCC__NODE_476_length_6594_cov_10.464171_g325_i0.p1,__ABCC__NODE_476_length_6594_cov_10.464171_g325_i0.p1
__ABCD__NODE_2271_length_3806_cov_3.742614_g1547_i0.p1,ABCD,800,1,Present,Present,Present,__ABCD__NODE_2271_length_3806_cov_3.742614_g1547_i0.p1,__ABCD__NODE_2271_length_3806_cov_3.742614_g1547_i0.p1
__ABCE__NODE_3353_length_3165_cov_24.074134_g2326_i0.p1,ABCE,629,2,Present,Present,Present,__ABCE__NODE_3353_length_3165_cov_24.074134_g2326_i0.p1,__ABCE__NODE_3353_length_3165_cov_24.074134_g2326_i0.p1
__ABCF__NODE_2152_length_3893_cov_133.530697_g1465_i0.p1,ABCF,629,2,Present,Present,Present,__ABCF__NODE_2152_length_3893_cov_133.530697_g1465_i0.p1,__ABCF__NODE_2152_length_3893_cov_133.530697_g1465_i0.p1
__ABCF__NODE_22526_length_806_cov_1.232497_g18469_i0.p1,ABCF,268,1,Present,Present,Absent,__ABCF__NODE_22526_length_806_cov_1.232497_g18469_i0.p1,__ABCF__NODE_22526_length_806_cov_1.232497_g18469_i0.p1
__ABCF__NODE_3173_length_3255_cov_8.832502_g2192_i0.p1,ABCF,981,2,Present,Present,Present,__ABCF__NODE_3173_length_3255_cov_8.832502_g2192_i0.p1,__ABCF__NODE_3173_length_3255_cov_8.832502_g2192_i0.p1
__ABCF__NODE_5738_length_2343_cov_10.946382_g4111_i0.p1,ABCF,707,2,Present,Present,Present,__ABCF__NODE_5738_length_2343_cov_10.946382_g4111_i0.p1,__ABCF__NODE_5738_length_2343_cov_10.946382_g4111_i0.p1
__ABCG__NODE_10774_length_1518_cov_8.488768_g4971_i1.p1,ABCG,471,1,Present,Present,Present,__ABCG__NODE_10774_length_1518_cov_8.488768_g4971_i1.p1,__ABCG__NODE_10774_length_1518_cov_8.488768_g4971_i1.p1
__ABCG__NODE_5076_length_2515_cov_15.365369_g3631_i0.p1,ABCG,695,1,Present,Present,Present,__ABCG__NODE_5076_length_2515_cov_15.365369_g3631_i0.p1,__ABCG__NODE_5076_length_2515_cov_15.365369_g3631_i0.p1
__ABCG__NODE_6061_length_2266_cov_3.963464_g4353_i0.p1,ABCG,629,1,Present,Present,Present,__ABCG__NODE_6061_length_2266_cov_3.963464_g4353_i0.p1,__ABCG__NODE_6061_length_2266_cov_3.963464_g4353_i0.p1
__ABCG__NODE_6432_length_2185_cov_16.274813_g4631_i0.p1,ABCG,661,1,Present,Present,Present,__ABCG__NODE_6432_length_2185_cov_16.274813_g4631_i0.p1,__ABCG__NODE_6432_length_2185_cov_16.274813_g4631_i0.p1
__ABCG__NODE_6847_length_2100_cov_7.690395_g4971_i0.p1,ABCG,653,1,Present,Present,Present,__ABCG__NODE_6847_length_2100_cov_7.690395_g4971_i0.p1,__ABCG__NODE_6847_length_2100_cov_7.690395_g4971_i0.p1
